,STflg,tradeDate
0,*ST,2010-02-12
1,*ST,2010-02-22
2,*ST,2010-02-23
3,*ST,2010-02-24
4,*ST,2010-02-25
5,*ST,2010-02-26
6,*ST,2010-03-01
7,*ST,2010-03-02
8,*ST,2010-03-03
9,*ST,2010-03-04
10,*ST,2010-03-05
11,*ST,2010-03-08
12,*ST,2010-03-09
13,*ST,2010-03-10
14,*ST,2010-03-11
15,*ST,2010-03-12
16,*ST,2010-03-15
17,*ST,2010-03-16
18,*ST,2010-03-17
19,*ST,2010-03-18
20,*ST,2010-03-19
21,*ST,2010-03-22
22,*ST,2010-03-23
23,*ST,2010-03-24
24,*ST,2010-03-25
25,*ST,2010-03-26
26,*ST,2010-03-29
27,*ST,2010-03-30
28,*ST,2010-03-31
29,*ST,2010-04-01
30,*ST,2010-04-02
31,*ST,2010-04-06
32,*ST,2010-04-07
33,*ST,2010-04-08
34,*ST,2010-04-09
35,*ST,2010-04-12
36,*ST,2010-04-13
37,*ST,2010-04-14
38,*ST,2010-04-15
39,*ST,2010-04-16
40,*ST,2010-04-19
41,*ST,2010-04-20
42,*ST,2010-04-21
43,*ST,2010-04-22
44,*ST,2010-04-23
45,*ST,2010-04-26
46,*ST,2010-04-27
47,*ST,2010-04-28
48,*ST,2010-04-29
49,*ST,2010-04-30
50,*ST,2010-05-04
51,*ST,2010-05-05
52,*ST,2010-05-06
53,*ST,2010-05-07
54,*ST,2010-05-10
55,*ST,2010-05-11
56,*ST,2010-05-12
57,*ST,2010-05-13
58,*ST,2010-05-14
59,*ST,2010-05-17
60,*ST,2010-05-18
61,*ST,2010-05-19
62,*ST,2010-05-20
63,*ST,2010-05-21
64,*ST,2010-05-24
65,*ST,2010-05-25
66,*ST,2010-05-26
67,*ST,2010-05-27
68,*ST,2010-05-28
69,*ST,2010-05-31
70,*ST,2010-06-01
71,*ST,2010-06-02
72,*ST,2010-06-03
73,*ST,2010-06-04
74,*ST,2010-06-07
75,*ST,2010-06-08
76,*ST,2010-06-09
77,*ST,2010-06-10
78,*ST,2010-06-11
79,*ST,2010-06-17
80,*ST,2010-06-18
81,*ST,2010-06-21
82,*ST,2010-06-22
83,*ST,2010-06-23
84,*ST,2010-06-24
85,*ST,2010-06-25
86,*ST,2010-06-28
87,*ST,2010-06-29
88,*ST,2010-06-30
89,*ST,2010-07-01
90,*ST,2010-07-02
91,*ST,2010-07-05
92,*ST,2010-07-06
93,*ST,2010-07-07
94,*ST,2010-07-08
95,*ST,2010-07-09
96,*ST,2010-07-12
97,*ST,2010-07-13
98,*ST,2010-07-14
99,*ST,2010-07-15
100,*ST,2010-07-16
101,*ST,2010-07-19
102,*ST,2010-07-20
103,*ST,2010-07-21
104,*ST,2010-07-22
105,*ST,2010-07-23
106,*ST,2010-07-26
107,*ST,2010-07-27
108,*ST,2010-07-28
109,*ST,2010-07-29
110,*ST,2010-07-30
111,*ST,2010-08-02
112,*ST,2010-08-03
113,*ST,2010-08-04
114,*ST,2010-08-05
115,*ST,2010-08-06
116,*ST,2010-08-09
117,*ST,2010-08-10
118,*ST,2010-08-11
119,*ST,2010-08-12
120,*ST,2010-08-13
121,*ST,2010-08-16
122,*ST,2010-08-17
123,*ST,2010-08-18
124,*ST,2010-08-19
125,*ST,2010-08-20
126,*ST,2010-08-23
127,*ST,2010-08-24
128,*ST,2010-08-25
129,*ST,2010-08-26
130,*ST,2010-08-27
131,*ST,2010-08-30
132,*ST,2010-08-31
133,*ST,2010-09-01
134,*ST,2010-09-02
