,STflg,tradeDate
0,*ST,2010-04-23
1,*ST,2010-04-26
2,*ST,2010-04-27
3,*ST,2010-04-28
4,*ST,2010-04-29
5,*ST,2010-04-30
6,*ST,2010-05-04
7,*ST,2010-05-05
8,*ST,2010-05-06
9,*ST,2010-05-07
10,*ST,2010-05-10
11,*ST,2010-05-11
12,*ST,2010-05-12
13,*ST,2010-05-13
14,*ST,2010-05-14
15,*ST,2010-05-17
16,*ST,2010-05-18
17,*ST,2010-05-19
18,*ST,2010-05-20
19,*ST,2010-05-21
20,*ST,2010-05-24
21,*ST,2010-05-25
22,*ST,2010-05-26
23,*ST,2010-05-27
24,*ST,2010-05-28
25,*ST,2010-05-31
26,*ST,2010-06-01
27,*ST,2010-06-02
28,*ST,2010-06-03
29,*ST,2010-06-04
30,*ST,2010-06-07
31,*ST,2010-06-08
32,*ST,2010-06-09
33,*ST,2010-06-10
34,*ST,2010-06-11
35,*ST,2010-06-17
36,*ST,2010-06-18
37,*ST,2010-06-21
38,*ST,2010-06-22
39,*ST,2010-06-23
40,*ST,2010-06-24
41,*ST,2010-06-25
42,*ST,2010-06-28
43,*ST,2010-06-29
44,*ST,2010-06-30
45,*ST,2010-07-01
46,*ST,2010-07-02
47,*ST,2010-07-05
48,*ST,2010-07-06
49,*ST,2010-07-07
50,*ST,2010-07-08
51,*ST,2010-07-09
52,*ST,2010-07-12
53,*ST,2010-07-13
54,*ST,2010-07-14
55,*ST,2010-07-15
56,*ST,2010-07-16
57,*ST,2010-07-19
58,*ST,2010-07-20
59,*ST,2010-07-21
60,*ST,2010-07-22
61,*ST,2010-07-23
62,*ST,2010-07-26
63,*ST,2010-07-27
64,*ST,2010-07-28
65,*ST,2010-07-29
66,*ST,2010-07-30
67,*ST,2010-08-02
68,*ST,2010-08-03
69,*ST,2010-08-04
70,*ST,2010-08-05
71,*ST,2010-08-06
72,*ST,2010-08-09
73,*ST,2010-08-10
74,*ST,2010-08-11
75,*ST,2010-08-12
76,*ST,2010-08-13
77,*ST,2010-08-16
78,*ST,2010-08-17
79,*ST,2010-08-18
80,*ST,2010-08-19
81,*ST,2010-08-20
82,*ST,2010-08-23
83,*ST,2010-08-24
84,*ST,2010-08-25
85,*ST,2010-08-26
86,*ST,2010-08-27
87,*ST,2010-08-30
88,*ST,2010-08-31
89,*ST,2010-09-01
90,*ST,2010-09-02
91,*ST,2010-09-03
92,*ST,2010-09-06
93,*ST,2010-09-07
94,*ST,2010-09-08
95,*ST,2010-09-09
96,*ST,2010-09-10
97,*ST,2010-09-13
98,*ST,2010-09-14
99,*ST,2010-09-15
100,*ST,2010-09-16
101,*ST,2010-09-17
102,*ST,2010-09-20
103,*ST,2010-09-21
104,*ST,2010-09-27
105,*ST,2010-09-28
106,*ST,2010-09-29
107,*ST,2010-09-30
108,*ST,2010-10-08
109,*ST,2010-10-11
110,*ST,2010-10-12
111,*ST,2010-10-13
112,*ST,2010-10-14
113,*ST,2010-10-15
114,*ST,2010-10-18
115,*ST,2010-10-19
116,*ST,2010-10-20
117,*ST,2010-10-21
118,*ST,2010-10-22
119,*ST,2010-10-25
120,*ST,2010-10-26
121,*ST,2010-10-27
122,*ST,2010-10-28
123,*ST,2010-10-29
124,*ST,2010-11-01
125,*ST,2010-11-02
126,*ST,2010-11-03
127,*ST,2010-11-04
128,*ST,2010-11-05
129,*ST,2010-11-08
130,*ST,2010-11-09
131,*ST,2010-11-10
132,*ST,2010-11-11
133,*ST,2010-11-12
134,*ST,2010-11-15
135,*ST,2010-11-16
136,*ST,2010-11-17
137,*ST,2010-11-18
138,*ST,2010-11-19
139,*ST,2010-11-22
140,*ST,2010-11-23
141,*ST,2010-11-24
142,*ST,2010-11-25
143,*ST,2010-11-26
144,*ST,2010-11-29
145,*ST,2010-11-30
146,*ST,2010-12-01
147,*ST,2010-12-02
148,*ST,2010-12-03
149,*ST,2010-12-06
150,*ST,2010-12-07
151,*ST,2010-12-08
152,*ST,2010-12-09
153,*ST,2010-12-10
154,*ST,2010-12-13
155,*ST,2010-12-14
156,*ST,2010-12-15
157,*ST,2010-12-16
158,*ST,2010-12-17
159,*ST,2010-12-20
160,*ST,2010-12-21
161,*ST,2010-12-22
162,*ST,2010-12-23
163,*ST,2010-12-24
164,*ST,2010-12-27
165,*ST,2010-12-28
166,*ST,2010-12-29
167,*ST,2010-12-30
168,*ST,2010-12-31
169,*ST,2011-01-04
170,*ST,2011-01-05
171,*ST,2011-01-06
172,*ST,2011-01-07
173,*ST,2011-01-10
174,*ST,2011-01-11
175,*ST,2011-01-12
176,*ST,2011-01-13
177,*ST,2011-01-14
178,*ST,2011-01-17
179,*ST,2011-01-18
180,*ST,2011-01-19
181,*ST,2011-01-20
182,*ST,2011-01-21
183,*ST,2011-01-24
184,*ST,2011-01-25
185,*ST,2011-01-26
186,*ST,2011-01-27
187,*ST,2011-01-28
188,*ST,2011-01-31
189,*ST,2011-02-01
190,*ST,2011-02-09
191,*ST,2011-02-10
192,*ST,2011-02-11
193,*ST,2011-02-14
194,*ST,2011-02-15
195,*ST,2011-02-16
196,*ST,2011-02-17
197,*ST,2011-02-18
198,*ST,2011-02-21
199,*ST,2011-02-22
200,*ST,2011-02-23
201,*ST,2011-02-24
202,*ST,2011-02-25
203,*ST,2011-02-28
204,*ST,2011-03-01
205,*ST,2011-03-02
206,*ST,2011-03-03
207,*ST,2011-03-04
208,*ST,2011-03-07
209,*ST,2011-03-08
210,*ST,2011-03-09
211,*ST,2011-03-10
212,*ST,2011-03-11
213,*ST,2011-03-14
214,*ST,2011-03-15
215,*ST,2011-03-16
216,*ST,2011-03-17
217,*ST,2011-03-18
218,*ST,2011-03-21
219,*ST,2011-03-22
220,*ST,2011-03-23
221,*ST,2011-03-24
222,*ST,2011-03-25
223,*ST,2011-03-28
224,*ST,2011-03-29
225,*ST,2011-03-30
226,*ST,2011-03-31
227,*ST,2011-04-01
228,*ST,2011-04-06
229,*ST,2011-04-07
230,*ST,2011-04-08
231,*ST,2011-04-11
232,*ST,2011-04-12
233,*ST,2011-04-13
234,*ST,2011-04-14
235,*ST,2011-04-15
236,*ST,2011-04-18
237,*ST,2011-04-19
238,*ST,2011-04-20
239,*ST,2011-04-21
240,*ST,2011-04-22
241,*ST,2011-04-25
242,*ST,2011-04-26
243,*ST,2011-04-27
244,*ST,2011-04-28
245,*ST,2011-04-29
246,*ST,2011-05-03
247,*ST,2011-05-04
248,*ST,2011-05-05
249,*ST,2011-05-06
250,*ST,2011-05-09
251,*ST,2011-05-10
252,*ST,2011-05-11
253,*ST,2011-05-12
254,*ST,2011-05-13
255,*ST,2011-05-16
256,ST,2011-05-17
257,ST,2011-05-18
258,ST,2011-05-19
259,ST,2011-05-20
260,ST,2011-05-23
261,ST,2011-05-24
262,ST,2011-05-25
263,ST,2011-05-26
264,ST,2011-05-27
265,ST,2011-05-30
266,ST,2011-05-31
267,ST,2011-06-01
268,ST,2011-06-02
269,ST,2011-06-03
270,ST,2011-06-07
271,ST,2011-06-08
272,ST,2011-06-09
273,ST,2011-06-10
274,ST,2011-06-13
275,ST,2011-06-14
276,ST,2011-06-15
277,ST,2011-06-16
278,ST,2011-06-17
279,ST,2011-06-20
280,ST,2011-06-21
281,ST,2011-06-22
282,ST,2011-06-23
283,ST,2011-06-24
284,ST,2011-06-27
285,ST,2011-06-28
286,ST,2011-06-29
287,ST,2011-06-30
288,ST,2011-07-01
289,ST,2011-07-04
290,ST,2011-07-05
291,ST,2011-07-06
292,ST,2011-07-07
293,ST,2011-07-08
294,ST,2011-07-11
295,ST,2011-07-12
296,ST,2011-07-13
297,ST,2011-07-14
298,ST,2011-07-15
299,ST,2011-07-18
300,ST,2011-07-19
301,ST,2011-07-20
302,ST,2011-07-21
303,ST,2011-07-22
304,ST,2011-07-25
305,ST,2011-07-26
306,ST,2011-07-27
307,ST,2011-07-28
308,ST,2011-07-29
309,ST,2011-08-01
310,ST,2011-08-02
311,ST,2011-08-03
312,ST,2011-08-04
313,ST,2011-08-05
314,ST,2011-08-08
315,ST,2011-08-09
316,ST,2011-08-10
317,ST,2011-08-11
318,ST,2011-08-12
319,ST,2011-08-15
320,ST,2011-08-16
321,ST,2011-08-17
322,ST,2011-08-18
323,ST,2011-08-19
324,ST,2011-08-22
325,ST,2011-08-23
326,ST,2011-08-24
327,ST,2011-08-25
328,ST,2011-08-26
329,ST,2011-08-29
330,ST,2011-08-30
331,ST,2011-08-31
332,ST,2011-09-01
333,ST,2011-09-02
334,ST,2011-09-05
335,ST,2011-09-06
336,ST,2011-09-07
337,ST,2011-09-08
338,ST,2011-09-09
339,ST,2011-09-13
340,ST,2011-09-14
341,ST,2011-09-15
342,ST,2011-09-16
343,ST,2011-09-19
344,ST,2011-09-20
345,ST,2011-09-21
346,ST,2011-09-22
347,ST,2011-09-23
348,ST,2011-09-26
349,ST,2011-09-27
350,ST,2011-09-28
351,ST,2011-09-29
352,ST,2011-09-30
353,ST,2011-10-10
354,ST,2011-10-11
355,ST,2011-10-12
356,ST,2011-10-13
357,ST,2011-10-14
358,ST,2011-10-17
359,ST,2011-10-18
360,ST,2011-10-19
361,ST,2011-10-20
362,ST,2011-10-21
363,ST,2011-10-24
364,ST,2011-10-25
365,ST,2011-10-26
366,ST,2011-10-27
367,ST,2011-10-28
368,ST,2011-10-31
369,ST,2011-11-01
370,ST,2011-11-02
371,ST,2011-11-03
372,ST,2011-11-04
373,ST,2011-11-07
374,ST,2011-11-08
375,ST,2011-11-09
376,ST,2011-11-10
377,ST,2011-11-11
378,ST,2011-11-14
379,ST,2011-11-15
380,ST,2011-11-16
381,ST,2011-11-17
382,ST,2011-11-18
383,ST,2011-11-21
384,ST,2011-11-22
385,ST,2011-11-23
386,ST,2011-11-24
387,ST,2011-11-25
388,ST,2011-11-28
389,ST,2011-11-29
390,ST,2011-11-30
391,ST,2011-12-01
392,ST,2011-12-02
393,ST,2011-12-05
394,ST,2011-12-06
395,ST,2011-12-07
396,ST,2011-12-08
397,ST,2011-12-09
398,ST,2011-12-12
399,ST,2011-12-13
400,ST,2011-12-14
401,ST,2011-12-15
402,ST,2011-12-16
403,ST,2011-12-19
404,ST,2011-12-20
405,ST,2011-12-21
406,ST,2011-12-22
407,ST,2011-12-23
408,ST,2011-12-26
409,ST,2011-12-27
410,ST,2011-12-28
411,ST,2011-12-29
412,ST,2011-12-30
413,ST,2012-01-04
414,ST,2012-01-05
415,ST,2012-01-06
416,ST,2012-01-09
417,ST,2012-01-10
418,ST,2012-01-11
419,ST,2012-01-12
420,ST,2012-01-13
421,ST,2012-01-16
422,ST,2012-01-17
423,ST,2012-01-18
424,ST,2012-01-19
425,ST,2012-01-20
426,ST,2012-01-30
427,ST,2012-01-31
428,ST,2012-02-01
429,ST,2012-02-02
430,ST,2012-02-03
431,ST,2012-02-06
432,ST,2012-02-07
433,ST,2012-02-08
434,ST,2012-02-09
435,ST,2012-02-10
436,ST,2012-02-13
437,ST,2012-02-14
438,ST,2012-02-15
439,ST,2012-02-16
440,ST,2012-02-17
441,ST,2012-02-20
442,ST,2012-02-21
443,ST,2012-02-22
444,ST,2012-02-23
445,ST,2012-02-24
446,ST,2012-02-27
