,STflg,tradeDate
0,*ST,2011-05-04
1,*ST,2011-05-05
2,*ST,2011-05-06
3,*ST,2011-05-09
4,*ST,2011-05-10
5,*ST,2011-05-11
6,*ST,2011-05-12
7,*ST,2011-05-13
8,*ST,2011-05-16
9,*ST,2011-05-17
10,*ST,2011-05-18
11,*ST,2011-05-19
12,*ST,2011-05-20
13,*ST,2011-05-23
14,*ST,2011-05-24
15,*ST,2011-05-25
16,*ST,2011-05-26
17,*ST,2011-05-27
18,*ST,2011-05-30
19,*ST,2011-05-31
20,*ST,2011-06-01
21,*ST,2011-06-02
22,*ST,2011-06-03
23,*ST,2011-06-07
24,*ST,2011-06-08
25,*ST,2011-06-09
26,*ST,2011-06-10
27,*ST,2011-06-13
28,*ST,2011-06-14
29,*ST,2011-06-15
30,*ST,2011-06-16
31,*ST,2011-06-17
32,*ST,2011-06-20
33,*ST,2011-06-21
34,*ST,2011-06-22
35,*ST,2011-06-23
36,*ST,2011-06-24
37,*ST,2011-06-27
38,*ST,2011-06-28
39,*ST,2011-06-29
40,*ST,2011-06-30
41,*ST,2011-07-01
42,*ST,2011-07-04
43,*ST,2011-07-05
44,*ST,2011-07-06
45,*ST,2011-07-07
46,*ST,2011-07-08
47,*ST,2011-07-11
48,*ST,2011-07-12
49,*ST,2011-07-13
50,*ST,2011-07-14
51,*ST,2011-07-15
52,*ST,2011-07-18
53,*ST,2011-07-19
54,*ST,2011-07-20
55,*ST,2011-07-21
56,*ST,2011-07-22
57,*ST,2011-07-25
58,*ST,2011-07-26
59,*ST,2011-07-27
60,*ST,2011-07-28
61,*ST,2011-07-29
62,*ST,2011-08-01
63,*ST,2011-08-02
64,*ST,2011-08-03
65,*ST,2011-08-04
66,*ST,2011-08-05
67,*ST,2011-08-08
68,*ST,2011-08-09
69,*ST,2011-08-10
70,*ST,2011-08-11
71,*ST,2011-08-12
72,*ST,2011-08-15
73,*ST,2011-08-16
74,*ST,2011-08-17
75,*ST,2011-08-18
76,*ST,2011-08-19
77,*ST,2011-08-22
78,*ST,2011-08-23
79,*ST,2011-08-24
80,*ST,2011-08-25
81,*ST,2011-08-26
82,*ST,2011-08-29
83,*ST,2011-08-30
84,*ST,2011-08-31
85,*ST,2011-09-01
86,*ST,2011-09-02
87,*ST,2011-09-05
88,*ST,2011-09-06
89,*ST,2011-09-07
90,*ST,2011-09-08
91,*ST,2011-09-09
92,*ST,2011-09-13
93,*ST,2011-09-14
94,*ST,2011-09-15
95,*ST,2011-09-16
96,*ST,2011-09-19
97,*ST,2011-09-20
98,*ST,2011-09-21
99,*ST,2011-09-22
100,*ST,2011-09-23
101,*ST,2011-09-26
102,*ST,2011-09-27
103,*ST,2011-09-28
104,*ST,2011-09-29
105,*ST,2011-09-30
106,*ST,2011-10-10
107,*ST,2011-10-11
108,*ST,2011-10-12
109,*ST,2011-10-13
110,*ST,2011-10-14
111,*ST,2011-10-17
112,*ST,2011-10-18
113,*ST,2011-10-19
114,*ST,2011-10-20
115,*ST,2011-10-21
116,*ST,2011-10-24
117,*ST,2011-10-25
118,*ST,2011-10-26
119,*ST,2011-10-27
120,*ST,2011-10-28
121,*ST,2011-10-31
122,*ST,2011-11-01
123,*ST,2011-11-02
124,*ST,2011-11-03
125,*ST,2011-11-04
126,*ST,2011-11-07
127,*ST,2011-11-08
128,*ST,2011-11-09
129,*ST,2011-11-10
130,*ST,2011-11-11
131,*ST,2011-11-14
132,*ST,2011-11-15
133,*ST,2011-11-16
134,*ST,2011-11-17
135,*ST,2011-11-18
136,*ST,2011-11-21
137,*ST,2011-11-22
138,*ST,2011-11-23
139,*ST,2011-11-24
140,*ST,2011-11-25
141,*ST,2011-11-28
142,*ST,2011-11-29
143,*ST,2011-11-30
144,*ST,2011-12-01
145,*ST,2011-12-02
146,*ST,2011-12-05
147,*ST,2011-12-06
148,*ST,2011-12-07
149,*ST,2011-12-08
150,*ST,2011-12-09
151,*ST,2011-12-12
152,*ST,2011-12-13
153,*ST,2011-12-14
154,*ST,2011-12-15
155,*ST,2011-12-16
156,*ST,2011-12-19
157,*ST,2011-12-20
158,*ST,2011-12-21
159,*ST,2011-12-22
160,*ST,2011-12-23
161,*ST,2011-12-26
162,*ST,2011-12-27
163,*ST,2011-12-28
164,*ST,2011-12-29
165,*ST,2011-12-30
166,*ST,2012-01-04
167,*ST,2012-01-05
168,*ST,2012-01-06
169,*ST,2012-01-09
170,*ST,2012-01-10
171,*ST,2012-01-11
172,*ST,2012-01-12
173,*ST,2012-01-13
174,*ST,2012-01-16
175,*ST,2012-01-17
176,*ST,2012-01-18
177,*ST,2012-01-19
178,*ST,2012-01-20
179,*ST,2012-01-30
180,*ST,2012-01-31
181,*ST,2012-02-01
182,*ST,2012-02-02
183,*ST,2012-02-03
184,*ST,2012-02-06
185,*ST,2012-02-07
186,*ST,2012-02-08
187,*ST,2012-02-09
188,*ST,2012-02-10
189,*ST,2012-02-13
190,*ST,2012-02-14
191,*ST,2012-02-15
192,*ST,2012-02-16
193,*ST,2012-02-17
194,*ST,2012-02-20
195,*ST,2012-02-21
196,*ST,2012-02-22
197,*ST,2012-02-23
198,*ST,2012-02-24
199,*ST,2012-02-27
200,*ST,2012-02-28
201,*ST,2012-02-29
202,*ST,2012-03-01
203,*ST,2012-03-02
204,*ST,2012-03-05
205,*ST,2012-03-06
206,*ST,2012-03-07
207,*ST,2012-03-08
208,*ST,2012-03-09
209,*ST,2012-03-12
210,*ST,2012-03-13
211,*ST,2012-03-14
212,*ST,2012-03-15
213,*ST,2012-03-16
214,*ST,2012-03-19
215,*ST,2012-03-20
216,*ST,2012-03-21
217,*ST,2012-03-22
218,*ST,2012-03-23
219,*ST,2012-03-26
220,*ST,2012-03-27
221,*ST,2012-03-28
222,*ST,2012-03-29
223,*ST,2012-03-30
224,*ST,2012-04-05
225,*ST,2012-04-06
226,*ST,2012-04-09
227,*ST,2012-04-10
228,*ST,2012-04-11
229,*ST,2012-04-12
230,*ST,2012-04-13
