,STflg,tradeDate
0,*ST,2014-03-12
1,*ST,2014-03-13
2,*ST,2014-03-14
3,*ST,2014-03-17
4,*ST,2014-03-18
5,*ST,2014-03-19
6,*ST,2014-03-20
7,*ST,2014-03-21
8,*ST,2014-03-24
9,*ST,2014-03-25
10,*ST,2014-03-26
11,*ST,2014-03-27
12,*ST,2014-03-28
13,*ST,2014-03-31
14,*ST,2014-04-01
15,*ST,2014-04-02
16,*ST,2014-04-03
17,*ST,2014-04-04
18,*ST,2014-04-08
19,*ST,2014-04-09
20,*ST,2014-04-10
21,*ST,2014-04-11
22,*ST,2014-04-14
23,*ST,2014-04-15
24,*ST,2014-04-16
25,*ST,2014-04-17
26,*ST,2014-04-18
27,*ST,2014-04-21
28,*ST,2014-04-22
29,*ST,2014-04-23
30,*ST,2014-04-24
31,*ST,2014-04-25
32,*ST,2014-04-28
33,*ST,2014-04-29
34,*ST,2014-04-30
35,*ST,2014-05-05
36,*ST,2014-05-06
37,*ST,2014-05-07
38,*ST,2014-05-08
39,*ST,2014-05-09
40,*ST,2014-05-12
41,*ST,2014-05-13
42,*ST,2014-05-14
43,*ST,2014-05-15
44,*ST,2014-05-16
45,*ST,2014-05-19
46,*ST,2014-05-20
47,*ST,2014-05-21
48,*ST,2014-05-22
49,*ST,2014-05-23
50,*ST,2014-05-26
51,*ST,2014-05-27
52,*ST,2014-05-28
53,*ST,2014-05-29
54,*ST,2014-05-30
55,*ST,2014-06-03
56,*ST,2014-06-04
57,*ST,2014-06-05
58,*ST,2014-06-06
59,*ST,2014-06-09
60,*ST,2014-06-10
61,*ST,2014-06-11
62,*ST,2014-06-12
63,*ST,2014-06-13
64,*ST,2014-06-16
65,*ST,2014-06-17
66,*ST,2014-06-18
67,*ST,2014-06-19
68,*ST,2014-06-20
69,*ST,2014-06-23
70,*ST,2014-06-24
71,*ST,2014-06-25
72,*ST,2014-06-26
73,*ST,2014-06-27
74,*ST,2014-06-30
75,*ST,2014-07-01
76,*ST,2014-07-02
77,*ST,2014-07-03
78,*ST,2014-07-04
79,*ST,2014-07-07
80,*ST,2014-07-08
81,*ST,2014-07-09
82,*ST,2014-07-10
83,*ST,2014-07-11
84,*ST,2014-07-14
85,*ST,2014-07-15
86,*ST,2014-07-16
87,*ST,2014-07-17
88,*ST,2014-07-18
89,*ST,2014-07-21
90,*ST,2014-07-22
91,*ST,2014-07-23
92,*ST,2014-07-24
93,*ST,2014-07-25
94,*ST,2014-07-28
95,*ST,2014-07-29
96,*ST,2014-07-30
97,*ST,2014-07-31
98,*ST,2014-08-01
99,*ST,2014-08-04
100,*ST,2014-08-05
101,*ST,2014-08-06
102,*ST,2014-08-07
103,*ST,2014-08-08
104,*ST,2014-08-11
105,*ST,2014-08-12
106,*ST,2014-08-13
107,*ST,2014-08-14
108,*ST,2014-08-15
109,*ST,2014-08-18
110,*ST,2014-08-19
111,*ST,2014-08-20
112,*ST,2014-08-21
113,*ST,2014-08-22
114,*ST,2014-08-25
115,*ST,2014-08-26
116,*ST,2014-08-27
117,*ST,2014-08-28
118,*ST,2014-08-29
119,*ST,2014-09-01
120,*ST,2014-09-02
121,*ST,2014-09-03
122,*ST,2014-09-04
123,*ST,2014-09-05
124,*ST,2014-09-09
125,*ST,2014-09-10
126,*ST,2014-09-11
127,*ST,2014-09-12
128,*ST,2014-09-15
129,*ST,2014-09-16
130,*ST,2014-09-17
131,*ST,2014-09-18
132,*ST,2014-09-19
133,*ST,2014-09-22
134,*ST,2014-09-23
135,*ST,2014-09-24
136,*ST,2014-09-25
137,*ST,2014-09-26
138,*ST,2014-09-29
139,*ST,2014-09-30
140,*ST,2014-10-08
141,*ST,2014-10-09
142,*ST,2014-10-10
143,*ST,2014-10-13
144,*ST,2014-10-14
145,*ST,2014-10-15
146,*ST,2014-10-16
147,*ST,2014-10-17
148,*ST,2014-10-20
149,*ST,2014-10-21
150,*ST,2014-10-22
151,*ST,2014-10-23
152,*ST,2014-10-24
153,*ST,2014-10-27
154,*ST,2014-10-28
155,*ST,2014-10-29
156,*ST,2014-10-30
157,*ST,2014-10-31
158,*ST,2014-11-03
159,*ST,2014-11-04
160,*ST,2014-11-05
161,*ST,2014-11-06
162,*ST,2014-11-07
163,*ST,2014-11-10
164,*ST,2014-11-11
165,*ST,2014-11-12
166,*ST,2014-11-13
167,*ST,2014-11-14
168,*ST,2014-11-17
169,*ST,2014-11-18
170,*ST,2014-11-19
171,*ST,2014-11-20
172,*ST,2014-11-21
173,*ST,2014-11-24
174,*ST,2014-11-25
175,*ST,2014-11-26
176,*ST,2014-11-27
177,*ST,2014-11-28
178,*ST,2014-12-01
179,*ST,2014-12-02
180,*ST,2014-12-03
181,*ST,2014-12-04
182,*ST,2014-12-05
183,*ST,2014-12-08
184,*ST,2014-12-09
185,*ST,2014-12-10
186,*ST,2014-12-11
187,*ST,2014-12-12
188,*ST,2014-12-15
189,*ST,2014-12-16
190,*ST,2014-12-17
191,*ST,2014-12-18
192,*ST,2014-12-19
193,*ST,2014-12-22
194,*ST,2014-12-23
195,*ST,2014-12-24
196,*ST,2014-12-25
197,*ST,2014-12-26
198,*ST,2014-12-29
199,*ST,2014-12-30
200,*ST,2014-12-31
201,*ST,2015-01-05
202,*ST,2015-01-06
203,*ST,2015-01-07
204,*ST,2015-01-08
205,*ST,2015-01-09
206,*ST,2015-01-12
207,*ST,2015-01-13
208,*ST,2015-01-14
209,*ST,2015-01-15
210,*ST,2015-01-16
211,*ST,2015-01-19
212,*ST,2015-01-20
213,*ST,2015-01-21
214,*ST,2015-01-22
215,*ST,2015-01-23
216,*ST,2015-01-26
217,*ST,2015-01-27
218,*ST,2015-01-28
219,*ST,2015-01-29
220,*ST,2015-01-30
221,*ST,2015-02-02
222,*ST,2015-02-03
223,*ST,2015-02-04
224,*ST,2015-02-05
225,*ST,2015-02-06
226,*ST,2015-02-09
227,*ST,2015-02-10
228,*ST,2015-02-11
229,*ST,2015-02-12
230,*ST,2015-02-13
231,*ST,2015-02-16
232,*ST,2015-02-17
233,*ST,2015-02-25
234,*ST,2015-02-26
235,*ST,2015-02-27
236,*ST,2015-03-02
237,*ST,2015-03-03
238,*ST,2015-03-04
239,*ST,2015-03-05
240,*ST,2015-03-06
241,*ST,2015-03-09
242,*ST,2015-03-10
243,*ST,2015-03-11
244,*ST,2015-03-12
245,*ST,2015-03-13
