,STflg,tradeDate
0,*ST,2013-02-05
1,*ST,2013-02-06
2,*ST,2013-02-07
3,*ST,2013-02-08
4,*ST,2013-02-18
5,*ST,2013-02-19
6,*ST,2013-02-20
7,*ST,2013-02-21
8,*ST,2013-02-22
9,*ST,2013-02-25
10,*ST,2013-02-26
11,*ST,2013-02-27
12,*ST,2013-02-28
13,*ST,2013-03-01
14,*ST,2013-03-04
15,*ST,2013-03-05
16,*ST,2013-03-06
17,*ST,2013-03-07
18,*ST,2013-03-08
19,*ST,2013-03-11
20,*ST,2013-03-12
21,*ST,2013-03-13
22,*ST,2013-03-14
23,*ST,2013-03-15
24,*ST,2013-03-18
25,*ST,2013-03-19
26,*ST,2013-03-20
27,*ST,2013-03-21
28,*ST,2013-03-22
29,*ST,2013-03-25
30,*ST,2013-03-26
31,*ST,2013-03-27
32,*ST,2013-03-28
33,*ST,2013-03-29
34,*ST,2013-04-01
35,*ST,2013-04-02
36,*ST,2013-04-03
37,*ST,2013-04-08
38,*ST,2013-04-09
39,*ST,2013-04-10
40,*ST,2013-04-11
41,*ST,2013-04-12
42,*ST,2013-04-15
43,*ST,2013-04-16
44,*ST,2013-04-17
45,*ST,2013-04-18
46,*ST,2013-04-19
47,*ST,2013-04-22
48,*ST,2013-04-23
49,*ST,2013-04-24
50,*ST,2013-04-25
51,*ST,2013-04-26
52,*ST,2013-05-02
53,*ST,2013-05-03
54,*ST,2013-05-06
55,*ST,2013-05-07
56,*ST,2013-05-08
57,*ST,2013-05-09
58,*ST,2013-05-10
59,*ST,2013-05-13
60,*ST,2013-05-14
61,*ST,2013-05-15
62,*ST,2013-05-16
63,*ST,2013-05-17
64,*ST,2013-05-20
65,*ST,2013-05-21
66,*ST,2013-05-22
67,*ST,2013-05-23
68,*ST,2013-05-24
69,*ST,2013-05-27
70,*ST,2013-05-28
71,*ST,2013-05-29
72,*ST,2013-05-30
73,*ST,2013-05-31
74,*ST,2013-06-03
75,*ST,2013-06-04
76,*ST,2013-06-05
77,*ST,2013-06-06
78,*ST,2013-06-07
79,*ST,2013-06-13
80,*ST,2013-06-14
81,*ST,2013-06-17
82,*ST,2013-06-18
83,*ST,2013-06-19
84,*ST,2013-06-20
85,*ST,2013-06-21
86,*ST,2013-06-24
87,*ST,2013-06-25
88,*ST,2013-06-26
89,*ST,2013-06-27
90,*ST,2013-06-28
91,*ST,2013-07-01
92,*ST,2013-07-02
93,*ST,2013-07-03
94,*ST,2013-07-04
95,*ST,2013-07-05
96,*ST,2013-07-08
97,*ST,2013-07-09
98,*ST,2013-07-10
99,*ST,2013-07-11
100,*ST,2013-07-12
101,*ST,2013-07-15
102,*ST,2013-07-16
103,*ST,2013-07-17
104,*ST,2013-07-18
105,*ST,2013-07-19
106,*ST,2013-07-22
107,*ST,2013-07-23
108,*ST,2013-07-24
109,*ST,2013-07-25
110,*ST,2013-07-26
111,*ST,2013-07-29
112,*ST,2013-07-30
113,*ST,2013-07-31
114,*ST,2013-08-01
115,*ST,2013-08-02
116,*ST,2013-08-05
117,*ST,2013-08-06
118,*ST,2013-08-07
119,*ST,2013-08-08
120,*ST,2013-08-09
121,*ST,2013-08-12
122,*ST,2013-08-13
123,*ST,2013-08-14
124,*ST,2013-08-15
125,*ST,2013-08-16
126,*ST,2013-08-19
127,*ST,2013-08-20
128,*ST,2013-08-21
129,*ST,2013-08-22
130,*ST,2013-08-23
131,*ST,2013-08-26
132,*ST,2013-08-27
133,*ST,2013-08-28
134,*ST,2013-08-29
135,*ST,2013-08-30
136,*ST,2013-09-02
137,*ST,2013-09-03
138,*ST,2013-09-04
139,*ST,2013-09-05
140,*ST,2013-09-06
141,*ST,2013-09-09
142,*ST,2013-09-10
143,*ST,2013-09-11
144,*ST,2013-09-12
145,*ST,2013-09-13
146,*ST,2013-09-16
147,*ST,2013-09-17
148,*ST,2013-09-18
149,*ST,2013-09-23
150,*ST,2013-09-24
151,*ST,2013-09-25
152,*ST,2013-09-26
153,*ST,2013-09-27
154,*ST,2013-09-30
155,*ST,2013-10-08
156,*ST,2013-10-09
157,*ST,2013-10-10
158,*ST,2013-10-11
159,*ST,2013-10-14
160,*ST,2013-10-15
161,*ST,2013-10-16
162,*ST,2013-10-17
163,*ST,2013-10-18
164,*ST,2013-10-21
165,*ST,2013-10-22
166,*ST,2013-10-23
167,*ST,2013-10-24
168,*ST,2013-10-25
169,*ST,2013-10-28
170,*ST,2013-10-29
171,*ST,2013-10-30
172,*ST,2013-10-31
173,*ST,2013-11-01
174,*ST,2013-11-04
175,*ST,2013-11-05
176,*ST,2013-11-06
177,*ST,2013-11-07
178,*ST,2013-11-08
179,*ST,2013-11-11
180,*ST,2013-11-12
181,*ST,2013-11-13
182,*ST,2013-11-14
183,*ST,2013-11-15
184,*ST,2013-11-18
185,*ST,2013-11-19
186,*ST,2013-11-20
187,*ST,2013-11-21
188,*ST,2013-11-22
189,*ST,2013-11-25
190,*ST,2013-11-26
191,*ST,2013-11-27
192,*ST,2013-11-28
193,*ST,2013-11-29
194,*ST,2013-12-02
195,*ST,2013-12-03
196,*ST,2013-12-04
