,STflg,tradeDate
0,*ST,2014-04-11
1,*ST,2014-04-14
2,*ST,2014-04-15
3,*ST,2014-04-16
4,*ST,2014-04-17
5,*ST,2014-04-18
6,*ST,2014-04-21
7,*ST,2014-04-22
8,*ST,2014-04-23
9,*ST,2014-04-24
10,*ST,2014-04-25
11,*ST,2014-04-28
12,*ST,2014-04-29
13,*ST,2014-04-30
14,*ST,2014-05-05
15,*ST,2014-05-06
16,*ST,2014-05-07
17,*ST,2014-05-08
18,*ST,2014-05-09
19,*ST,2014-05-12
20,*ST,2014-05-13
21,*ST,2014-05-14
22,*ST,2014-05-15
23,*ST,2014-05-16
24,*ST,2014-05-19
25,*ST,2014-05-20
26,*ST,2014-05-21
27,*ST,2014-05-22
28,*ST,2014-05-23
29,*ST,2014-05-26
30,*ST,2014-05-27
31,*ST,2014-05-28
32,*ST,2014-05-29
33,*ST,2014-05-30
34,*ST,2014-06-03
35,*ST,2014-06-04
36,*ST,2014-06-05
37,*ST,2014-06-06
38,*ST,2014-06-09
39,*ST,2014-06-10
40,*ST,2014-06-11
41,*ST,2014-06-12
42,*ST,2014-06-13
