,STflg,tradeDate
0,*ST,2010-04-29
1,*ST,2010-04-30
2,*ST,2010-05-04
3,*ST,2010-05-05
4,*ST,2010-05-06
5,*ST,2010-05-07
6,*ST,2010-05-10
7,*ST,2010-05-11
8,*ST,2010-05-12
9,*ST,2010-05-13
10,*ST,2010-05-14
11,*ST,2010-05-17
12,*ST,2010-05-18
13,*ST,2010-05-19
14,*ST,2010-05-20
15,*ST,2010-05-21
16,*ST,2010-05-24
17,*ST,2010-05-25
18,*ST,2010-05-26
19,*ST,2010-05-27
20,*ST,2010-05-28
21,*ST,2010-05-31
22,*ST,2010-06-01
23,*ST,2010-06-02
24,*ST,2010-06-03
25,*ST,2010-06-04
26,*ST,2010-06-07
27,*ST,2010-06-08
28,*ST,2010-06-09
29,*ST,2010-06-10
30,*ST,2010-06-11
31,*ST,2010-06-17
32,*ST,2010-06-18
33,*ST,2010-06-21
34,*ST,2010-06-22
35,*ST,2010-06-23
36,*ST,2010-06-24
37,*ST,2010-06-25
38,*ST,2010-06-28
39,*ST,2010-06-29
40,*ST,2010-06-30
41,*ST,2010-07-01
42,*ST,2010-07-02
43,*ST,2010-07-05
44,*ST,2010-07-06
45,*ST,2010-07-07
46,*ST,2010-07-08
47,*ST,2010-07-09
48,*ST,2010-07-12
49,*ST,2010-07-13
50,*ST,2010-07-14
51,*ST,2010-07-15
52,*ST,2010-07-16
53,*ST,2010-07-19
54,*ST,2010-07-20
55,*ST,2010-07-21
56,*ST,2010-07-22
57,*ST,2010-07-23
58,*ST,2010-07-26
59,*ST,2010-07-27
60,*ST,2010-07-28
61,*ST,2010-07-29
62,*ST,2010-07-30
63,*ST,2010-08-02
64,*ST,2010-08-03
65,*ST,2010-08-04
66,*ST,2010-08-05
67,*ST,2010-08-06
68,*ST,2010-08-09
69,*ST,2010-08-10
70,*ST,2010-08-11
71,*ST,2010-08-12
72,*ST,2010-08-13
73,*ST,2010-08-16
74,*ST,2010-08-17
75,*ST,2010-08-18
76,*ST,2010-08-19
77,*ST,2010-08-20
78,*ST,2010-08-23
79,*ST,2010-08-24
80,*ST,2010-08-25
81,*ST,2010-08-26
82,*ST,2010-08-27
83,*ST,2010-08-30
84,*ST,2010-08-31
85,*ST,2010-09-01
86,*ST,2010-09-02
87,*ST,2010-09-03
88,*ST,2010-09-06
89,*ST,2010-09-07
90,*ST,2010-09-08
91,*ST,2010-09-09
92,*ST,2010-09-10
93,*ST,2010-09-13
94,*ST,2010-09-14
95,*ST,2010-09-15
96,*ST,2010-09-16
97,*ST,2010-09-17
98,*ST,2010-09-20
99,*ST,2010-09-21
100,*ST,2010-09-27
101,*ST,2010-09-28
102,*ST,2010-09-29
103,*ST,2010-09-30
104,*ST,2010-10-08
105,*ST,2010-10-11
106,*ST,2010-10-12
107,*ST,2010-10-13
108,*ST,2010-10-14
109,*ST,2010-10-15
110,*ST,2010-10-18
111,*ST,2010-10-19
112,*ST,2010-10-20
113,*ST,2010-10-21
114,*ST,2010-10-22
115,*ST,2010-10-25
116,*ST,2010-10-26
117,*ST,2010-10-27
118,*ST,2010-10-28
119,*ST,2010-10-29
120,*ST,2010-11-01
121,*ST,2010-11-02
122,*ST,2010-11-03
123,*ST,2010-11-04
124,*ST,2010-11-05
125,*ST,2010-11-08
126,*ST,2010-11-09
127,*ST,2010-11-10
128,*ST,2010-11-11
129,*ST,2010-11-12
130,*ST,2010-11-15
131,*ST,2010-11-16
132,*ST,2010-11-17
133,*ST,2010-11-18
134,*ST,2010-11-19
135,*ST,2010-11-22
136,*ST,2010-11-23
137,*ST,2010-11-24
138,*ST,2010-11-25
139,*ST,2010-11-26
140,*ST,2010-11-29
141,*ST,2010-11-30
142,*ST,2010-12-01
143,*ST,2010-12-02
144,*ST,2010-12-03
145,*ST,2010-12-06
146,*ST,2010-12-07
147,*ST,2010-12-08
148,*ST,2010-12-09
149,*ST,2010-12-10
150,*ST,2010-12-13
151,*ST,2010-12-14
152,*ST,2010-12-15
153,*ST,2010-12-16
154,*ST,2010-12-17
155,*ST,2010-12-20
156,*ST,2010-12-21
157,*ST,2010-12-22
158,*ST,2010-12-23
159,*ST,2010-12-24
160,*ST,2010-12-27
161,*ST,2010-12-28
162,*ST,2010-12-29
163,*ST,2010-12-30
164,*ST,2010-12-31
165,*ST,2011-01-04
166,*ST,2011-01-05
167,*ST,2011-01-06
168,*ST,2011-01-07
169,*ST,2011-01-10
170,*ST,2011-01-11
171,*ST,2011-01-12
172,*ST,2011-01-13
173,*ST,2011-01-14
174,*ST,2011-01-17
175,*ST,2011-01-18
176,*ST,2011-01-19
177,*ST,2011-01-20
178,*ST,2011-01-21
179,*ST,2011-01-24
180,*ST,2011-01-25
181,*ST,2011-01-26
182,*ST,2011-01-27
183,*ST,2011-01-28
184,*ST,2011-01-31
185,*ST,2011-02-01
186,*ST,2011-02-09
187,*ST,2011-02-10
188,*ST,2011-02-11
189,*ST,2011-02-14
190,*ST,2011-02-15
191,*ST,2011-02-16
192,*ST,2011-02-17
193,*ST,2011-02-18
194,*ST,2011-02-21
195,*ST,2011-02-22
196,*ST,2011-02-23
197,*ST,2011-02-24
198,*ST,2011-02-25
199,*ST,2011-02-28
200,*ST,2011-03-01
201,*ST,2011-03-02
202,*ST,2011-03-03
203,*ST,2011-03-04
204,*ST,2011-03-07
205,*ST,2011-03-08
206,*ST,2011-03-09
207,*ST,2011-03-10
208,*ST,2011-03-11
209,*ST,2011-03-14
210,*ST,2011-03-15
211,*ST,2011-03-16
212,*ST,2011-03-17
213,*ST,2011-03-18
214,*ST,2011-03-21
215,*ST,2011-03-22
216,*ST,2011-03-23
217,*ST,2011-03-24
218,*ST,2011-03-25
219,*ST,2011-03-28
220,*ST,2011-03-29
