,STflg,tradeDate
0,*ST,2015-04-27
1,*ST,2015-04-28
2,*ST,2015-04-29
3,*ST,2015-04-30
4,*ST,2015-05-04
5,*ST,2015-05-05
6,*ST,2015-05-06
7,*ST,2015-05-07
8,*ST,2015-05-08
9,*ST,2015-05-11
10,*ST,2015-05-12
11,*ST,2015-05-13
12,*ST,2015-05-14
13,*ST,2015-05-15
14,*ST,2015-05-18
15,*ST,2015-05-19
16,*ST,2015-05-20
17,*ST,2015-05-21
18,*ST,2015-05-22
19,*ST,2015-05-25
20,*ST,2015-05-26
21,*ST,2015-05-27
22,*ST,2015-05-28
23,*ST,2015-05-29
24,*ST,2015-06-01
25,*ST,2015-06-02
26,*ST,2015-06-03
27,*ST,2015-06-04
28,*ST,2015-06-05
29,*ST,2015-06-08
30,*ST,2015-06-09
31,*ST,2015-06-10
32,*ST,2015-06-11
33,*ST,2015-06-12
34,*ST,2015-06-15
35,*ST,2015-06-16
36,*ST,2015-06-17
37,*ST,2015-06-18
38,*ST,2015-06-19
39,*ST,2015-06-23
40,*ST,2015-06-24
41,*ST,2015-06-25
42,*ST,2015-06-26
43,*ST,2015-06-29
44,*ST,2015-06-30
45,*ST,2015-07-01
46,*ST,2015-07-02
47,*ST,2015-07-03
48,*ST,2015-07-06
49,*ST,2015-07-07
50,*ST,2015-07-08
51,*ST,2015-07-09
52,*ST,2015-07-10
53,*ST,2015-07-13
54,*ST,2015-07-14
55,*ST,2015-07-15
56,*ST,2015-07-16
57,*ST,2015-07-17
58,*ST,2015-07-20
59,*ST,2015-07-21
60,*ST,2015-07-22
61,*ST,2015-07-23
62,*ST,2015-07-24
63,*ST,2015-07-27
64,*ST,2015-07-28
65,*ST,2015-07-29
66,*ST,2015-07-30
67,*ST,2015-07-31
68,*ST,2015-08-03
69,*ST,2015-08-04
70,*ST,2015-08-05
71,*ST,2015-08-06
72,*ST,2015-08-07
73,*ST,2015-08-10
74,*ST,2015-08-11
75,*ST,2015-08-12
76,*ST,2015-08-13
77,*ST,2015-08-14
78,*ST,2015-08-17
79,*ST,2015-08-18
80,*ST,2015-08-19
81,*ST,2015-08-20
82,*ST,2015-08-21
83,*ST,2015-08-24
84,*ST,2015-08-25
85,*ST,2015-08-26
86,*ST,2015-08-27
87,*ST,2015-08-28
88,*ST,2015-08-31
89,*ST,2015-09-01
90,*ST,2015-09-02
91,*ST,2015-09-07
92,*ST,2015-09-08
93,*ST,2015-09-09
94,*ST,2015-09-10
95,*ST,2015-09-11
96,*ST,2015-09-14
97,*ST,2015-09-15
98,*ST,2015-09-16
99,*ST,2015-09-17
100,*ST,2015-09-18
101,*ST,2015-09-21
102,*ST,2015-09-22
103,*ST,2015-09-23
104,*ST,2015-09-24
105,*ST,2015-09-25
106,*ST,2015-09-28
107,*ST,2015-09-29
108,*ST,2015-09-30
109,*ST,2015-10-08
110,*ST,2015-10-09
111,*ST,2015-10-12
112,*ST,2015-10-13
113,*ST,2015-10-14
114,*ST,2015-10-15
115,*ST,2015-10-16
116,*ST,2015-10-19
117,*ST,2015-10-20
118,*ST,2015-10-21
119,*ST,2015-10-22
120,*ST,2015-10-23
121,*ST,2015-10-26
122,*ST,2015-10-27
123,*ST,2015-10-28
124,*ST,2015-10-29
125,*ST,2015-10-30
126,*ST,2015-11-02
127,*ST,2015-11-03
128,*ST,2015-11-04
129,*ST,2015-11-05
130,*ST,2015-11-06
131,*ST,2015-11-09
132,*ST,2015-11-10
133,*ST,2015-11-11
134,*ST,2015-11-12
135,*ST,2015-11-13
136,*ST,2015-11-16
137,*ST,2015-11-17
138,*ST,2015-11-18
139,*ST,2015-11-19
140,*ST,2015-11-20
141,*ST,2015-11-23
142,*ST,2015-11-24
143,*ST,2015-11-25
144,*ST,2015-11-26
145,*ST,2015-11-27
146,*ST,2015-11-30
147,*ST,2015-12-01
148,*ST,2015-12-02
149,*ST,2015-12-03
150,*ST,2015-12-04
151,*ST,2015-12-07
152,*ST,2015-12-08
153,*ST,2015-12-09
154,*ST,2015-12-10
155,*ST,2015-12-11
156,*ST,2015-12-14
157,*ST,2015-12-15
158,*ST,2015-12-16
159,*ST,2015-12-17
160,*ST,2015-12-18
161,*ST,2015-12-21
162,*ST,2015-12-22
163,*ST,2015-12-23
164,*ST,2015-12-24
165,*ST,2015-12-25
166,*ST,2015-12-28
167,*ST,2015-12-29
168,*ST,2015-12-30
169,*ST,2015-12-31
170,*ST,2016-01-04
171,*ST,2016-01-05
172,*ST,2016-01-06
173,*ST,2016-01-07
174,*ST,2016-01-08
175,*ST,2016-01-11
176,*ST,2016-01-12
177,*ST,2016-01-13
178,*ST,2016-01-14
179,*ST,2016-01-15
180,*ST,2016-01-18
181,*ST,2016-01-19
182,*ST,2016-01-20
183,*ST,2016-01-21
184,*ST,2016-01-22
185,*ST,2016-01-25
186,*ST,2016-01-26
187,*ST,2016-01-27
188,*ST,2016-01-28
189,*ST,2016-01-29
190,*ST,2016-02-01
191,*ST,2016-02-02
192,*ST,2016-02-03
193,*ST,2016-02-04
194,*ST,2016-02-05
195,*ST,2016-02-15
196,*ST,2016-02-16
197,*ST,2016-02-17
198,*ST,2016-02-18
199,*ST,2016-02-19
