,STflg,tradeDate
0,*ST,2015-04-02
1,*ST,2015-04-03
2,*ST,2015-04-07
3,*ST,2015-04-08
4,*ST,2015-04-09
5,*ST,2015-04-10
6,*ST,2015-04-13
7,*ST,2015-04-14
8,*ST,2015-04-15
9,*ST,2015-04-16
10,*ST,2015-04-17
11,*ST,2015-04-20
12,*ST,2015-04-21
13,*ST,2015-04-22
14,*ST,2015-04-23
15,*ST,2015-04-24
16,*ST,2015-04-27
17,*ST,2015-04-28
18,*ST,2015-04-29
19,*ST,2015-04-30
20,*ST,2015-05-04
21,*ST,2015-05-05
22,*ST,2015-05-06
23,*ST,2015-05-07
24,*ST,2015-05-08
25,*ST,2015-05-11
26,*ST,2015-05-12
27,*ST,2015-05-13
28,*ST,2015-05-14
29,*ST,2015-05-15
30,*ST,2015-05-18
31,*ST,2015-05-19
32,*ST,2015-05-20
33,*ST,2015-05-21
34,*ST,2015-05-22
35,*ST,2015-05-25
36,*ST,2015-05-26
37,*ST,2015-05-27
38,*ST,2015-05-28
39,*ST,2015-05-29
40,*ST,2015-06-01
41,*ST,2015-06-02
42,*ST,2015-06-03
43,*ST,2015-06-04
44,*ST,2015-06-05
45,*ST,2015-06-08
46,*ST,2015-06-09
47,*ST,2015-06-10
48,*ST,2015-06-11
49,*ST,2015-06-12
50,*ST,2015-06-15
51,*ST,2015-06-16
52,*ST,2015-06-17
53,*ST,2015-06-18
54,*ST,2015-06-19
55,*ST,2015-06-23
56,*ST,2015-06-24
57,*ST,2015-06-25
58,*ST,2015-06-26
59,*ST,2015-06-29
60,*ST,2015-06-30
61,*ST,2015-07-01
62,*ST,2015-07-02
63,*ST,2015-07-03
64,*ST,2015-07-06
65,*ST,2015-07-07
66,*ST,2015-07-08
67,*ST,2015-07-09
68,*ST,2015-07-10
69,*ST,2015-07-13
70,*ST,2015-07-14
71,*ST,2015-07-15
72,*ST,2015-07-16
73,*ST,2015-07-17
74,*ST,2015-07-20
75,*ST,2015-07-21
76,*ST,2015-07-22
77,*ST,2015-07-23
78,*ST,2015-07-24
79,*ST,2015-07-27
80,*ST,2015-07-28
81,*ST,2015-07-29
82,*ST,2015-07-30
83,*ST,2015-07-31
84,*ST,2015-08-03
85,*ST,2015-08-04
86,*ST,2015-08-05
87,*ST,2015-08-06
88,*ST,2015-08-07
89,*ST,2015-08-10
90,*ST,2015-08-11
91,*ST,2015-08-12
92,*ST,2015-08-13
93,*ST,2015-08-14
94,*ST,2015-08-17
95,*ST,2015-08-18
96,*ST,2015-08-19
97,*ST,2015-08-20
98,*ST,2015-08-21
99,*ST,2015-08-24
100,*ST,2015-08-25
101,*ST,2015-08-26
102,*ST,2015-08-27
103,*ST,2015-08-28
104,*ST,2015-08-31
105,*ST,2015-09-01
106,*ST,2015-09-02
107,*ST,2015-09-07
108,*ST,2015-09-08
109,*ST,2015-09-09
110,*ST,2015-09-10
111,*ST,2015-09-11
112,*ST,2015-09-14
113,*ST,2015-09-15
114,*ST,2015-09-16
115,*ST,2015-09-17
116,*ST,2015-09-18
117,*ST,2015-09-21
118,*ST,2015-09-22
119,*ST,2015-09-23
120,*ST,2015-09-24
121,*ST,2015-09-25
122,*ST,2015-09-28
123,*ST,2015-09-29
124,*ST,2015-09-30
125,*ST,2015-10-08
126,*ST,2015-10-09
127,*ST,2015-10-12
128,*ST,2015-10-13
129,*ST,2015-10-14
130,*ST,2015-10-15
131,*ST,2015-10-16
132,*ST,2015-10-19
133,*ST,2015-10-20
134,*ST,2015-10-21
135,*ST,2015-10-22
136,*ST,2015-10-23
137,*ST,2015-10-26
138,*ST,2015-10-27
139,*ST,2015-10-28
140,*ST,2015-10-29
141,*ST,2015-10-30
142,*ST,2015-11-02
143,*ST,2015-11-03
144,*ST,2015-11-04
145,*ST,2015-11-05
146,*ST,2015-11-06
147,*ST,2015-11-09
148,*ST,2015-11-10
149,*ST,2015-11-11
150,*ST,2015-11-12
151,*ST,2015-11-13
152,*ST,2015-11-16
153,*ST,2015-11-17
154,*ST,2015-11-18
155,*ST,2015-11-19
156,*ST,2015-11-20
157,*ST,2015-11-23
158,*ST,2015-11-24
159,*ST,2015-11-25
160,*ST,2015-11-26
161,*ST,2015-11-27
162,*ST,2015-11-30
163,*ST,2015-12-01
164,*ST,2015-12-02
165,*ST,2015-12-03
166,*ST,2015-12-04
167,*ST,2015-12-07
168,*ST,2015-12-08
169,*ST,2015-12-09
170,*ST,2015-12-10
171,*ST,2015-12-11
172,*ST,2015-12-14
173,*ST,2015-12-15
174,*ST,2015-12-16
175,*ST,2015-12-17
176,*ST,2015-12-18
177,*ST,2015-12-21
178,*ST,2015-12-22
179,*ST,2015-12-23
180,*ST,2015-12-24
181,*ST,2015-12-25
182,*ST,2015-12-28
183,*ST,2015-12-29
184,*ST,2015-12-30
185,*ST,2015-12-31
186,*ST,2016-01-04
187,*ST,2016-01-05
188,*ST,2016-01-06
189,*ST,2016-01-07
190,*ST,2016-01-08
191,*ST,2016-01-11
192,*ST,2016-01-12
193,*ST,2016-01-13
194,*ST,2016-01-14
195,*ST,2016-01-15
196,*ST,2016-01-18
197,*ST,2016-01-19
198,*ST,2016-01-20
199,*ST,2016-01-21
200,*ST,2016-01-22
201,*ST,2016-01-25
202,*ST,2016-01-26
203,*ST,2016-01-27
204,*ST,2016-01-28
205,*ST,2016-01-29
206,*ST,2016-02-01
207,*ST,2016-02-02
208,*ST,2016-02-03
209,*ST,2016-02-04
210,*ST,2016-02-05
211,*ST,2016-02-15
212,*ST,2016-02-16
213,*ST,2016-02-17
214,*ST,2016-02-18
215,*ST,2016-02-19
