,STflg,tradeDate
0,*ST,2014-03-31
1,*ST,2014-04-01
2,*ST,2014-04-02
3,*ST,2014-04-03
4,*ST,2014-04-04
5,*ST,2014-04-08
6,*ST,2014-04-09
7,*ST,2014-04-10
8,*ST,2014-04-11
9,*ST,2014-04-14
10,*ST,2014-04-15
11,*ST,2014-04-16
12,*ST,2014-04-17
13,*ST,2014-04-18
14,*ST,2014-04-21
15,*ST,2014-04-22
16,*ST,2014-04-23
17,*ST,2014-04-24
18,*ST,2014-04-25
19,*ST,2014-04-28
20,*ST,2014-04-29
21,*ST,2014-04-30
22,*ST,2014-05-05
23,*ST,2014-05-06
24,*ST,2014-05-07
25,*ST,2014-05-08
26,*ST,2014-05-09
27,*ST,2014-05-12
28,*ST,2014-05-13
29,*ST,2014-05-14
30,*ST,2014-05-15
31,*ST,2014-05-16
32,*ST,2014-05-19
33,*ST,2014-05-20
34,*ST,2014-05-21
35,*ST,2014-05-22
36,*ST,2014-05-23
37,*ST,2014-05-26
38,*ST,2014-05-27
39,*ST,2014-05-28
40,*ST,2014-05-29
41,*ST,2014-05-30
42,*ST,2014-06-03
43,*ST,2014-06-04
44,*ST,2014-06-05
45,*ST,2014-06-06
46,*ST,2014-06-09
47,*ST,2014-06-10
48,*ST,2014-06-11
49,*ST,2014-06-12
50,*ST,2014-06-13
51,*ST,2014-06-16
52,*ST,2014-06-17
53,*ST,2014-06-18
54,*ST,2014-06-19
55,*ST,2014-06-20
56,*ST,2014-06-23
57,*ST,2014-06-24
58,*ST,2014-06-25
59,*ST,2014-06-26
60,*ST,2014-06-27
61,*ST,2014-06-30
62,*ST,2014-07-01
63,*ST,2014-07-02
64,*ST,2014-07-03
65,*ST,2014-07-04
66,*ST,2014-07-07
67,*ST,2014-07-08
68,*ST,2014-07-09
69,*ST,2014-07-10
70,*ST,2014-07-11
71,*ST,2014-07-14
72,*ST,2014-07-15
73,*ST,2014-07-16
74,*ST,2014-07-17
75,*ST,2014-07-18
76,*ST,2014-07-21
77,*ST,2014-07-22
78,*ST,2014-07-23
79,*ST,2014-07-24
80,*ST,2014-07-25
81,*ST,2014-07-28
82,*ST,2014-07-29
83,*ST,2014-07-30
84,*ST,2014-07-31
85,*ST,2014-08-01
86,*ST,2014-08-04
87,*ST,2014-08-05
88,*ST,2014-08-06
89,*ST,2014-08-07
90,*ST,2014-08-08
91,*ST,2014-08-11
92,*ST,2014-08-12
93,*ST,2014-08-13
94,*ST,2014-08-14
95,*ST,2014-08-15
96,*ST,2014-08-18
97,*ST,2014-08-19
98,*ST,2014-08-20
99,*ST,2014-08-21
100,*ST,2014-08-22
101,*ST,2014-08-25
102,*ST,2014-08-26
103,*ST,2014-08-27
104,*ST,2014-08-28
105,*ST,2014-08-29
106,*ST,2014-09-01
107,*ST,2014-09-02
108,*ST,2014-09-03
109,*ST,2014-09-04
110,*ST,2014-09-05
111,*ST,2014-09-09
112,*ST,2014-09-10
113,*ST,2014-09-11
114,*ST,2014-09-12
115,*ST,2014-09-15
116,*ST,2014-09-16
117,*ST,2014-09-17
118,*ST,2014-09-18
119,*ST,2014-09-19
120,*ST,2014-09-22
121,*ST,2014-09-23
122,*ST,2014-09-24
123,*ST,2014-09-25
124,*ST,2014-09-26
125,*ST,2014-09-29
126,*ST,2014-09-30
127,*ST,2014-10-08
128,*ST,2014-10-09
129,*ST,2014-10-10
130,*ST,2014-10-13
131,*ST,2014-10-14
132,*ST,2014-10-15
133,*ST,2014-10-16
134,*ST,2014-10-17
135,*ST,2014-10-20
136,*ST,2014-10-21
137,*ST,2014-10-22
138,*ST,2014-10-23
139,*ST,2014-10-24
140,*ST,2014-10-27
141,*ST,2014-10-28
142,*ST,2014-10-29
143,*ST,2014-10-30
144,*ST,2014-10-31
145,*ST,2014-11-03
146,*ST,2014-11-04
147,*ST,2014-11-05
148,*ST,2014-11-06
149,*ST,2014-11-07
150,*ST,2014-11-10
151,*ST,2014-11-11
152,*ST,2014-11-12
153,*ST,2014-11-13
154,*ST,2014-11-14
155,*ST,2014-11-17
156,*ST,2014-11-18
157,*ST,2014-11-19
158,*ST,2014-11-20
159,*ST,2014-11-21
160,*ST,2014-11-24
161,*ST,2014-11-25
162,*ST,2014-11-26
163,*ST,2014-11-27
164,*ST,2014-11-28
165,*ST,2014-12-01
166,*ST,2014-12-02
167,*ST,2014-12-03
168,*ST,2014-12-04
169,*ST,2014-12-05
170,*ST,2014-12-08
171,*ST,2014-12-09
172,*ST,2014-12-10
173,*ST,2014-12-11
174,*ST,2014-12-12
175,*ST,2014-12-15
176,*ST,2014-12-16
177,*ST,2014-12-17
178,*ST,2014-12-18
179,*ST,2014-12-19
180,*ST,2014-12-22
181,*ST,2014-12-23
182,*ST,2014-12-24
183,*ST,2014-12-25
184,*ST,2014-12-26
185,*ST,2014-12-29
186,*ST,2014-12-30
187,*ST,2014-12-31
188,*ST,2015-01-05
189,*ST,2015-01-06
190,*ST,2015-01-07
191,*ST,2015-01-08
192,*ST,2015-01-09
193,*ST,2015-01-12
194,*ST,2015-01-13
195,*ST,2015-01-14
196,*ST,2015-01-15
197,*ST,2015-01-16
198,*ST,2015-01-19
199,*ST,2015-01-20
200,*ST,2015-01-21
201,*ST,2015-01-22
202,*ST,2015-01-23
203,*ST,2015-01-26
204,*ST,2015-01-27
205,*ST,2015-01-28
206,*ST,2015-01-29
207,*ST,2015-01-30
208,*ST,2015-02-02
209,*ST,2015-02-03
210,*ST,2015-02-04
211,*ST,2015-02-05
212,*ST,2015-02-06
213,*ST,2015-02-09
214,*ST,2015-02-10
215,*ST,2015-02-11
216,*ST,2015-02-12
217,*ST,2015-02-13
218,*ST,2015-02-16
219,*ST,2015-02-17
220,*ST,2015-02-25
221,*ST,2015-02-26
222,*ST,2015-02-27
223,*ST,2015-03-02
224,*ST,2015-03-03
225,*ST,2015-03-04
226,*ST,2015-03-05
227,*ST,2015-03-06
228,*ST,2015-03-09
229,*ST,2015-03-10
230,*ST,2015-03-11
231,*ST,2015-03-12
232,*ST,2015-03-13
233,*ST,2015-03-16
234,*ST,2015-03-17
235,*ST,2015-03-18
236,*ST,2015-03-19
237,*ST,2015-03-20
238,*ST,2015-03-23
239,*ST,2015-03-24
240,*ST,2015-03-25
241,*ST,2015-03-26
242,*ST,2015-03-27
243,*ST,2015-03-30
244,*ST,2015-03-31
245,*ST,2015-04-01
246,*ST,2015-04-02
