,STflg,tradeDate
0,*ST,2010-04-13
1,*ST,2010-04-14
2,*ST,2010-04-15
3,*ST,2010-04-16
4,*ST,2010-04-19
5,*ST,2010-04-20
6,*ST,2010-04-21
7,*ST,2010-04-22
8,*ST,2010-04-23
9,*ST,2010-04-26
10,*ST,2010-04-27
11,*ST,2010-04-28
12,*ST,2010-04-29
13,*ST,2010-04-30
14,*ST,2010-05-04
15,*ST,2010-05-05
16,*ST,2010-05-06
17,*ST,2010-05-07
18,*ST,2010-05-10
19,*ST,2010-05-11
20,*ST,2010-05-12
21,*ST,2010-05-13
22,*ST,2010-05-14
23,*ST,2010-05-17
24,*ST,2010-05-18
25,*ST,2010-05-19
26,*ST,2010-05-20
27,*ST,2010-05-21
28,*ST,2010-05-24
29,*ST,2010-05-25
30,*ST,2010-05-26
31,*ST,2010-05-27
32,*ST,2010-05-28
33,*ST,2010-05-31
34,*ST,2010-06-01
35,*ST,2010-06-02
36,*ST,2010-06-03
37,*ST,2010-06-04
38,*ST,2010-06-07
39,*ST,2010-06-08
40,*ST,2010-06-09
41,*ST,2010-06-10
42,*ST,2010-06-11
43,*ST,2010-06-17
44,*ST,2010-06-18
45,*ST,2010-06-21
46,*ST,2010-06-22
47,*ST,2010-06-23
48,*ST,2010-06-24
49,*ST,2010-06-25
50,*ST,2010-06-28
51,*ST,2010-06-29
52,*ST,2010-06-30
53,*ST,2010-07-01
54,*ST,2010-07-02
55,*ST,2010-07-05
56,*ST,2010-07-06
57,*ST,2010-07-07
58,*ST,2010-07-08
59,*ST,2010-07-09
60,*ST,2010-07-12
61,*ST,2010-07-13
62,*ST,2010-07-14
63,*ST,2010-07-15
64,*ST,2010-07-16
65,*ST,2010-07-19
66,*ST,2010-07-20
67,*ST,2010-07-21
68,*ST,2010-07-22
69,*ST,2010-07-23
70,*ST,2010-07-26
71,*ST,2010-07-27
72,*ST,2010-07-28
73,*ST,2010-07-29
74,*ST,2010-07-30
75,*ST,2010-08-02
76,*ST,2010-08-03
77,*ST,2010-08-04
78,*ST,2010-08-05
79,*ST,2010-08-06
80,*ST,2010-08-09
81,*ST,2010-08-10
82,*ST,2010-08-11
83,*ST,2010-08-12
84,*ST,2010-08-13
85,*ST,2010-08-16
86,*ST,2010-08-17
87,*ST,2010-08-18
88,*ST,2010-08-19
89,*ST,2010-08-20
90,*ST,2010-08-23
91,*ST,2010-08-24
92,*ST,2010-08-25
93,*ST,2010-08-26
94,*ST,2010-08-27
95,*ST,2010-08-30
96,*ST,2010-08-31
97,*ST,2010-09-01
98,*ST,2010-09-02
99,*ST,2010-09-03
100,*ST,2010-09-06
101,*ST,2010-09-07
102,*ST,2010-09-08
103,*ST,2010-09-09
104,*ST,2010-09-10
105,*ST,2010-09-13
106,*ST,2010-09-14
107,*ST,2010-09-15
108,*ST,2010-09-16
109,*ST,2010-09-17
110,*ST,2010-09-20
111,*ST,2010-09-21
112,*ST,2010-09-27
113,*ST,2010-09-28
114,*ST,2010-09-29
115,*ST,2010-09-30
116,*ST,2010-10-08
117,*ST,2010-10-11
118,*ST,2010-10-12
119,*ST,2010-10-13
120,*ST,2010-10-14
