,STflg,tradeDate
0,*ST,2013-05-02
1,*ST,2013-05-03
2,*ST,2013-05-06
3,*ST,2013-05-07
4,*ST,2013-05-08
5,*ST,2013-05-09
6,*ST,2013-05-10
7,*ST,2013-05-13
8,*ST,2013-05-14
9,*ST,2013-05-15
10,*ST,2013-05-16
11,*ST,2013-05-17
12,*ST,2013-05-20
13,*ST,2013-05-21
14,*ST,2013-05-22
15,*ST,2013-05-23
16,*ST,2013-05-24
17,*ST,2013-05-27
18,*ST,2013-05-28
19,*ST,2013-05-29
20,*ST,2013-05-30
21,*ST,2013-05-31
22,*ST,2013-06-03
23,*ST,2013-06-04
24,*ST,2013-06-05
25,*ST,2013-06-06
26,*ST,2013-06-07
27,*ST,2013-06-13
28,*ST,2013-06-14
29,*ST,2013-06-17
30,*ST,2013-06-18
31,*ST,2013-06-19
32,*ST,2013-06-20
33,*ST,2013-06-21
34,*ST,2013-06-24
35,*ST,2013-06-25
36,*ST,2013-06-26
37,*ST,2013-06-27
38,*ST,2013-06-28
39,*ST,2013-07-01
40,*ST,2013-07-02
41,*ST,2013-07-03
42,*ST,2013-07-04
43,*ST,2013-07-05
44,*ST,2013-07-08
45,*ST,2013-07-09
46,*ST,2013-07-10
47,*ST,2013-07-11
48,*ST,2013-07-12
49,*ST,2013-07-15
50,*ST,2013-07-16
51,*ST,2013-07-17
52,*ST,2013-07-18
53,*ST,2013-07-19
54,*ST,2013-07-22
55,*ST,2013-07-23
56,*ST,2013-07-24
57,*ST,2013-07-25
58,*ST,2013-07-26
59,*ST,2013-07-29
60,*ST,2013-07-30
61,*ST,2013-07-31
62,*ST,2013-08-01
63,*ST,2013-08-02
64,*ST,2013-08-05
65,*ST,2013-08-06
66,*ST,2013-08-07
67,*ST,2013-08-08
68,*ST,2013-08-09
69,*ST,2013-08-12
70,*ST,2013-08-13
71,*ST,2013-08-14
72,*ST,2013-08-15
73,*ST,2013-08-16
74,*ST,2013-08-19
75,*ST,2013-08-20
76,*ST,2013-08-21
77,*ST,2013-08-22
78,*ST,2013-08-23
79,*ST,2013-08-26
80,*ST,2013-08-27
81,*ST,2013-08-28
82,*ST,2013-08-29
83,*ST,2013-08-30
84,*ST,2013-09-02
85,*ST,2013-09-03
86,*ST,2013-09-04
87,*ST,2013-09-05
88,*ST,2013-09-06
89,*ST,2013-09-09
90,*ST,2013-09-10
91,*ST,2013-09-11
92,*ST,2013-09-12
93,*ST,2013-09-13
94,*ST,2013-09-16
95,*ST,2013-09-17
96,*ST,2013-09-18
97,*ST,2013-09-23
98,*ST,2013-09-24
99,*ST,2013-09-25
100,*ST,2013-09-26
101,*ST,2013-09-27
102,*ST,2013-09-30
103,*ST,2013-10-08
104,*ST,2013-10-09
105,*ST,2013-10-10
106,*ST,2013-10-11
107,*ST,2013-10-14
108,*ST,2013-10-15
109,*ST,2013-10-16
110,*ST,2013-10-17
111,*ST,2013-10-18
112,*ST,2013-10-21
113,*ST,2013-10-22
114,*ST,2013-10-23
115,*ST,2013-10-24
116,*ST,2013-10-25
117,*ST,2013-10-28
118,*ST,2013-10-29
119,*ST,2013-10-30
120,*ST,2013-10-31
121,*ST,2013-11-01
122,*ST,2013-11-04
123,*ST,2013-11-05
124,*ST,2013-11-06
125,*ST,2013-11-07
126,*ST,2013-11-08
127,*ST,2013-11-11
128,*ST,2013-11-12
129,*ST,2013-11-13
130,*ST,2013-11-14
131,*ST,2013-11-15
132,*ST,2013-11-18
133,*ST,2013-11-19
134,*ST,2013-11-20
135,*ST,2013-11-21
136,*ST,2013-11-22
137,*ST,2013-11-25
138,*ST,2013-11-26
139,*ST,2013-11-27
140,*ST,2013-11-28
141,*ST,2013-11-29
142,*ST,2013-12-02
143,*ST,2013-12-03
144,*ST,2013-12-04
145,*ST,2013-12-05
146,*ST,2013-12-06
147,*ST,2013-12-09
148,*ST,2013-12-10
149,*ST,2013-12-11
150,*ST,2013-12-12
151,*ST,2013-12-13
152,*ST,2013-12-16
153,*ST,2013-12-17
154,*ST,2013-12-18
155,*ST,2013-12-19
156,*ST,2013-12-20
157,*ST,2013-12-23
158,*ST,2013-12-24
159,*ST,2013-12-25
160,*ST,2013-12-26
161,*ST,2013-12-27
162,*ST,2013-12-30
163,*ST,2013-12-31
164,*ST,2014-01-02
165,*ST,2014-01-03
166,*ST,2014-01-06
167,*ST,2014-01-07
168,*ST,2014-01-08
169,*ST,2014-01-09
170,*ST,2014-01-10
171,*ST,2014-01-13
172,*ST,2014-01-14
173,*ST,2014-01-15
174,*ST,2014-01-16
175,*ST,2014-01-17
176,*ST,2014-01-20
177,*ST,2014-01-21
178,*ST,2014-01-22
179,*ST,2014-01-23
180,*ST,2014-01-24
181,*ST,2014-01-27
182,*ST,2014-01-28
183,*ST,2014-01-29
184,*ST,2014-01-30
185,*ST,2014-02-07
186,*ST,2014-02-10
187,*ST,2014-02-11
188,*ST,2014-02-12
189,*ST,2014-02-13
190,*ST,2014-02-14
191,*ST,2014-02-17
192,*ST,2014-02-18
193,*ST,2014-02-19
194,*ST,2014-02-20
195,*ST,2014-02-21
196,*ST,2014-02-24
197,*ST,2014-02-25
198,*ST,2014-02-26
199,*ST,2014-02-27
200,*ST,2014-02-28
201,*ST,2014-03-03
202,*ST,2014-03-04
203,*ST,2014-03-05
204,*ST,2014-03-06
205,*ST,2014-03-07
206,*ST,2014-03-10
207,*ST,2014-03-11
208,*ST,2014-03-12
209,*ST,2014-03-13
210,*ST,2014-03-14
211,*ST,2014-03-17
212,*ST,2014-03-18
213,*ST,2014-03-19
214,*ST,2014-03-20
215,*ST,2014-03-21
216,*ST,2014-03-24
217,*ST,2014-03-25
218,*ST,2014-03-26
219,*ST,2014-03-27
220,*ST,2014-03-28
221,*ST,2014-03-31
222,*ST,2014-04-01
223,*ST,2014-04-02
224,*ST,2014-04-03
225,*ST,2014-04-04
226,*ST,2014-04-08
227,*ST,2014-04-09
228,*ST,2014-04-10
229,*ST,2014-04-11
230,*ST,2014-04-14
231,*ST,2014-04-15
232,*ST,2014-04-16
233,*ST,2014-04-17
234,*ST,2014-04-18
235,*ST,2014-04-21
236,*ST,2014-04-22
237,*ST,2014-04-23
238,*ST,2014-04-24
239,*ST,2014-04-25
240,*ST,2014-04-28
241,*ST,2014-04-29
242,*ST,2014-04-30
243,*ST,2014-05-05
244,*ST,2014-05-06
245,*ST,2014-05-07
