,STflg,tradeDate
0,*ST,2013-03-27
1,*ST,2013-03-28
2,*ST,2013-03-29
3,*ST,2013-04-01
4,*ST,2013-04-02
5,*ST,2013-04-03
6,*ST,2013-04-08
7,*ST,2013-04-09
8,*ST,2013-04-10
9,*ST,2013-04-11
10,*ST,2013-04-12
11,*ST,2013-04-15
12,*ST,2013-04-16
13,*ST,2013-04-17
14,*ST,2013-04-18
15,*ST,2013-04-19
16,*ST,2013-04-22
17,*ST,2013-04-23
18,*ST,2013-04-24
19,*ST,2013-04-25
20,*ST,2013-04-26
21,*ST,2013-05-02
22,*ST,2013-05-03
23,*ST,2013-05-06
24,*ST,2013-05-07
25,*ST,2013-05-08
26,*ST,2013-05-09
27,*ST,2013-05-10
28,*ST,2013-05-13
29,*ST,2013-05-14
30,*ST,2013-05-15
31,*ST,2013-05-16
32,*ST,2013-05-17
33,*ST,2013-05-20
34,*ST,2013-05-21
35,*ST,2013-05-22
36,*ST,2013-05-23
37,*ST,2013-05-24
38,*ST,2013-05-27
39,*ST,2013-05-28
40,*ST,2013-05-29
41,*ST,2013-05-30
42,*ST,2013-05-31
43,*ST,2013-06-03
44,*ST,2013-06-04
45,*ST,2013-06-05
46,*ST,2013-06-06
47,*ST,2013-06-07
48,*ST,2013-06-13
49,*ST,2013-06-14
50,*ST,2013-06-17
51,*ST,2013-06-18
52,*ST,2013-06-19
53,*ST,2013-06-20
54,*ST,2013-06-21
55,*ST,2013-06-24
56,*ST,2013-06-25
57,*ST,2013-06-26
58,*ST,2013-06-27
59,*ST,2013-06-28
60,*ST,2013-07-01
61,*ST,2013-07-02
62,*ST,2013-07-03
63,*ST,2013-07-04
64,*ST,2013-07-05
65,*ST,2013-07-08
66,*ST,2013-07-09
67,*ST,2013-07-10
68,*ST,2013-07-11
69,*ST,2013-07-12
70,*ST,2013-07-15
71,*ST,2013-07-16
72,*ST,2013-07-17
73,*ST,2013-07-18
74,*ST,2013-07-19
75,*ST,2013-07-22
76,*ST,2013-07-23
77,*ST,2013-07-24
78,*ST,2013-07-25
79,*ST,2013-07-26
80,*ST,2013-07-29
81,*ST,2013-07-30
82,*ST,2013-07-31
83,*ST,2013-08-01
84,*ST,2013-08-02
85,*ST,2013-08-05
86,*ST,2013-08-06
87,*ST,2013-08-07
88,*ST,2013-08-08
89,*ST,2013-08-09
90,*ST,2013-08-12
91,*ST,2013-08-13
92,*ST,2013-08-14
93,*ST,2013-08-15
94,*ST,2013-08-16
95,*ST,2013-08-19
96,*ST,2013-08-20
97,*ST,2013-08-21
98,*ST,2013-08-22
99,*ST,2013-08-23
100,*ST,2013-08-26
101,*ST,2013-08-27
102,*ST,2013-08-28
103,*ST,2013-08-29
104,*ST,2013-08-30
105,*ST,2013-09-02
106,*ST,2013-09-03
107,*ST,2013-09-04
108,*ST,2013-09-05
109,*ST,2013-09-06
