,STflg,tradeDate
0,*ST,2011-01-27
1,*ST,2011-01-28
2,*ST,2011-01-31
3,*ST,2011-02-01
4,*ST,2011-02-09
5,*ST,2011-02-10
6,*ST,2011-02-11
7,*ST,2011-02-14
8,*ST,2011-02-15
9,*ST,2011-02-16
10,*ST,2011-02-17
11,*ST,2011-02-18
12,*ST,2011-02-21
13,*ST,2011-02-22
14,*ST,2011-02-23
15,*ST,2011-02-24
16,*ST,2011-02-25
17,*ST,2011-02-28
18,*ST,2011-03-01
19,*ST,2011-03-02
20,*ST,2011-03-03
21,*ST,2011-03-04
22,*ST,2011-03-07
23,*ST,2011-03-08
24,*ST,2011-03-09
25,*ST,2011-03-10
26,*ST,2011-03-11
27,*ST,2011-03-14
28,*ST,2011-03-15
29,*ST,2011-03-16
30,*ST,2011-03-17
31,*ST,2011-03-18
32,*ST,2011-03-21
33,*ST,2011-03-22
34,*ST,2011-03-23
35,*ST,2011-03-24
36,*ST,2011-03-25
37,*ST,2011-03-28
38,*ST,2011-03-29
39,*ST,2011-03-30
40,*ST,2011-03-31
41,*ST,2011-04-01
42,*ST,2011-04-06
43,*ST,2011-04-07
44,*ST,2011-04-08
45,*ST,2011-04-11
46,*ST,2011-04-12
47,*ST,2011-04-13
48,*ST,2011-04-14
49,*ST,2011-04-15
50,*ST,2011-04-18
51,*ST,2011-04-19
52,*ST,2011-04-20
53,*ST,2011-04-21
54,*ST,2011-04-22
55,*ST,2011-04-25
56,*ST,2011-04-26
57,*ST,2011-04-27
58,*ST,2011-04-28
59,*ST,2011-04-29
60,*ST,2011-05-03
61,*ST,2011-05-04
62,*ST,2011-05-05
63,*ST,2011-05-06
64,*ST,2011-05-09
65,*ST,2011-05-10
66,*ST,2011-05-11
67,*ST,2011-05-12
68,*ST,2011-05-13
69,*ST,2011-05-16
70,*ST,2011-05-17
71,*ST,2011-05-18
72,*ST,2011-05-19
73,*ST,2011-05-20
74,*ST,2011-05-23
75,*ST,2011-05-24
76,*ST,2011-05-25
77,*ST,2011-05-26
78,*ST,2011-05-27
79,*ST,2011-05-30
80,*ST,2011-05-31
81,*ST,2011-06-01
82,*ST,2011-06-02
83,*ST,2011-06-03
84,*ST,2011-06-07
85,*ST,2011-06-08
86,*ST,2011-06-09
87,*ST,2011-06-10
88,*ST,2011-06-13
89,*ST,2011-06-14
90,*ST,2011-06-15
91,*ST,2011-06-16
92,*ST,2011-06-17
93,*ST,2011-06-20
94,*ST,2011-06-21
95,*ST,2011-06-22
96,*ST,2011-06-23
97,*ST,2011-06-24
98,*ST,2011-06-27
99,*ST,2011-06-28
100,*ST,2011-06-29
101,*ST,2011-06-30
102,*ST,2011-07-01
103,*ST,2011-07-04
104,*ST,2011-07-05
105,*ST,2011-07-06
106,*ST,2011-07-07
107,*ST,2011-07-08
108,*ST,2011-07-11
109,*ST,2011-07-12
110,*ST,2011-07-13
111,*ST,2011-07-14
112,*ST,2011-07-15
113,*ST,2011-07-18
114,*ST,2011-07-19
115,*ST,2011-07-20
116,*ST,2011-07-21
117,*ST,2011-07-22
118,*ST,2011-07-25
119,*ST,2011-07-26
120,*ST,2011-07-27
121,*ST,2011-07-28
122,*ST,2011-07-29
123,*ST,2011-08-01
124,*ST,2011-08-02
125,*ST,2011-08-03
126,*ST,2011-08-04
127,*ST,2011-08-05
128,*ST,2011-08-08
129,*ST,2011-08-09
130,*ST,2011-08-10
131,*ST,2011-08-11
132,*ST,2011-08-12
133,*ST,2011-08-15
134,*ST,2011-08-16
135,*ST,2011-08-17
136,*ST,2011-08-18
137,*ST,2011-08-19
138,*ST,2011-08-22
139,*ST,2011-08-23
140,*ST,2011-08-24
141,*ST,2011-08-25
142,*ST,2011-08-26
143,*ST,2011-08-29
144,*ST,2011-08-30
145,*ST,2011-08-31
146,*ST,2011-09-01
147,*ST,2011-09-02
148,*ST,2011-09-05
149,*ST,2011-09-06
150,*ST,2011-09-07
151,*ST,2011-09-08
152,*ST,2011-09-09
153,*ST,2011-09-13
154,*ST,2011-09-14
155,*ST,2011-09-15
156,*ST,2011-09-16
157,*ST,2011-09-19
158,*ST,2011-09-20
159,*ST,2011-09-21
160,*ST,2011-09-22
161,*ST,2011-09-23
162,*ST,2011-09-26
163,*ST,2011-09-27
164,*ST,2011-09-28
165,*ST,2011-09-29
166,*ST,2011-09-30
167,*ST,2011-10-10
168,*ST,2011-10-11
169,*ST,2011-10-12
170,*ST,2011-10-13
171,*ST,2011-10-14
172,*ST,2011-10-17
173,*ST,2011-10-18
174,*ST,2011-10-19
175,*ST,2011-10-20
176,*ST,2011-10-21
177,*ST,2011-10-24
178,*ST,2011-10-25
179,*ST,2011-10-26
180,*ST,2011-10-27
181,*ST,2011-10-28
182,*ST,2011-10-31
183,*ST,2011-11-01
184,*ST,2011-11-02
185,*ST,2011-11-03
186,*ST,2011-11-04
187,*ST,2011-11-07
188,*ST,2011-11-08
189,*ST,2011-11-09
190,*ST,2011-11-10
191,*ST,2011-11-11
192,*ST,2011-11-14
193,*ST,2011-11-15
194,*ST,2011-11-16
195,*ST,2011-11-17
196,*ST,2011-11-18
197,*ST,2011-11-21
198,*ST,2011-11-22
199,*ST,2011-11-23
200,*ST,2011-11-24
201,*ST,2011-11-25
202,*ST,2011-11-28
203,*ST,2011-11-29
204,*ST,2011-11-30
205,*ST,2011-12-01
206,*ST,2011-12-02
207,*ST,2011-12-05
208,*ST,2011-12-06
209,*ST,2011-12-07
210,*ST,2011-12-08
211,*ST,2011-12-09
212,*ST,2011-12-12
213,*ST,2011-12-13
214,*ST,2011-12-14
215,*ST,2011-12-15
216,*ST,2011-12-16
217,*ST,2011-12-19
218,*ST,2011-12-20
219,*ST,2011-12-21
220,*ST,2011-12-22
221,*ST,2011-12-23
222,*ST,2011-12-26
223,*ST,2011-12-27
224,*ST,2011-12-28
225,*ST,2011-12-29
226,*ST,2011-12-30
227,*ST,2012-01-04
228,*ST,2012-01-05
229,*ST,2012-01-06
230,*ST,2012-01-09
231,*ST,2012-01-10
232,*ST,2012-01-11
233,*ST,2012-01-12
234,*ST,2012-01-13
235,*ST,2012-01-16
236,*ST,2012-01-17
237,*ST,2012-01-18
238,*ST,2012-01-19
239,*ST,2012-01-20
240,*ST,2012-01-30
241,*ST,2012-01-31
242,*ST,2012-02-01
243,*ST,2012-02-02
244,*ST,2012-02-03
245,*ST,2012-02-06
246,*ST,2012-02-07
247,*ST,2012-02-08
248,*ST,2012-02-09
249,*ST,2012-02-10
250,*ST,2012-02-13
251,*ST,2012-02-14
252,*ST,2012-02-15
253,*ST,2012-02-16
254,*ST,2012-02-17
255,*ST,2012-02-20
256,*ST,2012-02-21
257,*ST,2012-02-22
258,*ST,2012-02-23
259,*ST,2012-02-24
260,*ST,2012-02-27
261,*ST,2012-02-28
262,*ST,2012-02-29
263,*ST,2012-03-01
264,*ST,2012-03-02
265,*ST,2012-03-05
266,*ST,2012-03-06
267,*ST,2012-03-07
268,*ST,2012-03-08
269,*ST,2012-03-09
270,*ST,2012-03-12
271,*ST,2012-03-13
272,*ST,2012-03-14
273,*ST,2012-03-15
274,*ST,2012-03-16
275,*ST,2012-03-19
276,*ST,2012-03-20
277,*ST,2012-03-21
278,*ST,2012-03-22
279,*ST,2012-03-23
280,*ST,2012-03-26
281,*ST,2012-03-27
282,*ST,2012-03-28
283,*ST,2012-03-29
284,*ST,2012-03-30
285,*ST,2012-04-05
286,*ST,2012-04-06
287,*ST,2012-04-09
288,*ST,2012-04-10
289,*ST,2012-04-11
290,*ST,2012-04-12
291,*ST,2012-04-13
292,*ST,2012-04-16
293,*ST,2012-04-17
294,*ST,2012-04-18
295,*ST,2012-04-19
296,*ST,2012-04-20
297,*ST,2012-04-23
298,*ST,2012-04-24
299,*ST,2012-04-25
300,ST,2012-04-26
301,ST,2012-04-27
302,ST,2012-05-02
303,ST,2012-05-03
304,ST,2012-05-04
305,ST,2012-05-07
306,ST,2012-05-08
307,ST,2012-05-09
308,ST,2012-05-10
309,ST,2012-05-11
310,ST,2012-05-14
311,ST,2012-05-15
312,ST,2012-05-16
313,ST,2012-05-17
314,ST,2012-05-18
315,ST,2012-05-21
316,ST,2012-05-22
317,ST,2012-05-23
318,ST,2012-05-24
319,ST,2012-05-25
320,ST,2012-05-28
321,ST,2012-05-29
322,ST,2012-05-30
323,ST,2012-05-31
324,ST,2012-06-01
325,ST,2012-06-04
326,ST,2012-06-05
327,ST,2012-06-06
328,ST,2012-06-07
329,ST,2012-06-08
330,ST,2012-06-11
331,ST,2012-06-12
332,ST,2012-06-13
333,ST,2012-06-14
334,ST,2012-06-15
335,ST,2012-06-18
336,ST,2012-06-19
337,ST,2012-06-20
338,ST,2012-06-21
339,ST,2012-06-25
340,ST,2012-06-26
341,ST,2012-06-27
342,ST,2012-06-28
343,ST,2012-06-29
344,ST,2012-07-02
345,ST,2012-07-03
346,ST,2012-07-04
347,ST,2012-07-05
348,ST,2012-07-06
349,ST,2012-07-09
350,ST,2012-07-10
351,ST,2012-07-11
352,ST,2012-07-12
353,ST,2012-07-13
354,ST,2012-07-16
355,ST,2012-07-17
356,ST,2012-07-18
357,ST,2012-07-19
358,ST,2012-07-20
359,ST,2012-07-23
360,ST,2012-07-24
361,ST,2012-07-25
362,ST,2012-07-26
363,ST,2012-07-27
364,ST,2012-07-30
365,ST,2012-07-31
366,ST,2012-08-01
367,ST,2012-08-02
368,ST,2012-08-03
369,ST,2012-08-06
370,ST,2012-08-07
371,ST,2012-08-08
372,ST,2012-08-09
373,ST,2012-08-10
374,ST,2012-08-13
375,ST,2012-08-14
376,ST,2012-08-15
377,ST,2012-08-16
378,ST,2012-08-17
