,STflg,tradeDate
0,*ST,2011-04-25
1,*ST,2011-04-26
2,*ST,2011-04-27
3,*ST,2011-04-28
4,*ST,2011-04-29
5,*ST,2011-05-03
6,*ST,2011-05-04
7,*ST,2011-05-05
8,*ST,2011-05-06
9,*ST,2011-05-09
10,*ST,2011-05-10
11,*ST,2011-05-11
12,*ST,2011-05-12
13,*ST,2011-05-13
14,*ST,2011-05-16
15,*ST,2011-05-17
16,*ST,2011-05-18
17,*ST,2011-05-19
18,*ST,2011-05-20
19,*ST,2011-05-23
20,*ST,2011-05-24
21,*ST,2011-05-25
22,*ST,2011-05-26
23,*ST,2011-05-27
24,*ST,2011-05-30
25,*ST,2011-05-31
26,*ST,2011-06-01
27,*ST,2011-06-02
28,*ST,2011-06-03
29,*ST,2011-06-07
30,*ST,2011-06-08
31,*ST,2011-06-09
32,*ST,2011-06-10
33,*ST,2011-06-13
34,*ST,2011-06-14
35,*ST,2011-06-15
36,*ST,2011-06-16
37,*ST,2011-06-17
38,*ST,2011-06-20
39,*ST,2011-06-21
40,*ST,2011-06-22
41,*ST,2011-06-23
42,*ST,2011-06-24
43,*ST,2011-06-27
44,*ST,2011-06-28
45,*ST,2011-06-29
46,*ST,2011-06-30
47,*ST,2011-07-01
48,*ST,2011-07-04
49,*ST,2011-07-05
50,*ST,2011-07-06
51,*ST,2011-07-07
52,*ST,2011-07-08
53,*ST,2011-07-11
54,*ST,2011-07-12
55,*ST,2011-07-13
56,*ST,2011-07-14
57,*ST,2011-07-15
58,*ST,2011-07-18
59,*ST,2011-07-19
60,*ST,2011-07-20
61,*ST,2011-07-21
62,*ST,2011-07-22
63,*ST,2011-07-25
64,*ST,2011-07-26
65,*ST,2011-07-27
66,*ST,2011-07-28
67,*ST,2011-07-29
68,*ST,2011-08-01
69,*ST,2011-08-02
70,*ST,2011-08-03
71,*ST,2011-08-04
72,*ST,2011-08-05
73,*ST,2011-08-08
74,*ST,2011-08-09
75,*ST,2011-08-10
76,*ST,2011-08-11
