,STflg,tradeDate
0,*ST,2015-04-28
1,*ST,2015-04-29
2,*ST,2015-04-30
3,*ST,2015-05-04
4,*ST,2015-05-05
5,*ST,2015-05-06
6,*ST,2015-05-07
7,*ST,2015-05-08
8,*ST,2015-05-11
9,*ST,2015-05-12
10,*ST,2015-05-13
11,*ST,2015-05-14
12,*ST,2015-05-15
13,*ST,2015-05-18
14,*ST,2015-05-19
15,*ST,2015-05-20
16,*ST,2015-05-21
17,*ST,2015-05-22
18,*ST,2015-05-25
19,*ST,2015-05-26
20,*ST,2015-05-27
21,*ST,2015-05-28
22,*ST,2015-05-29
23,*ST,2015-06-01
24,*ST,2015-06-02
25,*ST,2015-06-03
26,*ST,2015-06-04
27,*ST,2015-06-05
28,*ST,2015-06-08
29,*ST,2015-06-09
30,*ST,2015-06-10
31,*ST,2015-06-11
32,*ST,2015-06-12
33,*ST,2015-06-15
34,*ST,2015-06-16
35,*ST,2015-06-17
36,*ST,2015-06-18
37,*ST,2015-06-19
38,*ST,2015-06-23
39,*ST,2015-06-24
40,*ST,2015-06-25
41,*ST,2015-06-26
42,*ST,2015-06-29
43,*ST,2015-06-30
44,*ST,2015-07-01
45,*ST,2015-07-02
46,*ST,2015-07-03
47,*ST,2015-07-06
48,*ST,2015-07-07
49,*ST,2015-07-08
50,*ST,2015-07-09
51,*ST,2015-07-10
52,*ST,2015-07-13
53,*ST,2015-07-14
54,*ST,2015-07-15
55,*ST,2015-07-16
56,*ST,2015-07-17
57,*ST,2015-07-20
58,*ST,2015-07-21
59,*ST,2015-07-22
60,*ST,2015-07-23
61,*ST,2015-07-24
62,*ST,2015-07-27
63,*ST,2015-07-28
64,*ST,2015-07-29
65,*ST,2015-07-30
66,*ST,2015-07-31
67,*ST,2015-08-03
68,*ST,2015-08-04
69,*ST,2015-08-05
70,*ST,2015-08-06
71,*ST,2015-08-07
72,*ST,2015-08-10
73,*ST,2015-08-11
74,*ST,2015-08-12
75,*ST,2015-08-13
76,*ST,2015-08-14
77,*ST,2015-08-17
78,*ST,2015-08-18
79,*ST,2015-08-19
80,*ST,2015-08-20
81,*ST,2015-08-21
82,*ST,2015-08-24
83,*ST,2015-08-25
84,*ST,2015-08-26
85,*ST,2015-08-27
86,*ST,2015-08-28
87,*ST,2015-08-31
88,*ST,2015-09-01
89,*ST,2015-09-02
90,*ST,2015-09-07
91,*ST,2015-09-08
92,*ST,2015-09-09
93,*ST,2015-09-10
94,*ST,2015-09-11
95,*ST,2015-09-14
96,*ST,2015-09-15
97,*ST,2015-09-16
98,*ST,2015-09-17
99,*ST,2015-09-18
100,*ST,2015-09-21
101,*ST,2015-09-22
102,*ST,2015-09-23
103,*ST,2015-09-24
104,*ST,2015-09-25
105,*ST,2015-09-28
106,*ST,2015-09-29
107,*ST,2015-09-30
108,*ST,2015-10-08
109,*ST,2015-10-09
110,*ST,2015-10-12
111,*ST,2015-10-13
112,*ST,2015-10-14
113,*ST,2015-10-15
114,*ST,2015-10-16
115,*ST,2015-10-19
116,*ST,2015-10-20
117,*ST,2015-10-21
118,*ST,2015-10-22
119,*ST,2015-10-23
120,*ST,2015-10-26
121,*ST,2015-10-27
122,*ST,2015-10-28
123,*ST,2015-10-29
124,*ST,2015-10-30
125,*ST,2015-11-02
126,*ST,2015-11-03
127,*ST,2015-11-04
128,*ST,2015-11-05
129,*ST,2015-11-06
130,*ST,2015-11-09
131,*ST,2015-11-10
132,*ST,2015-11-11
133,*ST,2015-11-12
134,*ST,2015-11-13
135,*ST,2015-11-16
136,*ST,2015-11-17
137,*ST,2015-11-18
138,*ST,2015-11-19
139,*ST,2015-11-20
140,*ST,2015-11-23
141,*ST,2015-11-24
142,*ST,2015-11-25
143,*ST,2015-11-26
144,*ST,2015-11-27
145,*ST,2015-11-30
146,*ST,2015-12-01
147,*ST,2015-12-02
148,*ST,2015-12-03
149,*ST,2015-12-04
150,*ST,2015-12-07
151,*ST,2015-12-08
152,*ST,2015-12-09
153,*ST,2015-12-10
154,*ST,2015-12-11
155,*ST,2015-12-14
156,*ST,2015-12-15
157,*ST,2015-12-16
158,*ST,2015-12-17
159,*ST,2015-12-18
160,*ST,2015-12-21
161,*ST,2015-12-22
162,*ST,2015-12-23
163,*ST,2015-12-24
164,*ST,2015-12-25
165,*ST,2015-12-28
166,*ST,2015-12-29
167,*ST,2015-12-30
168,*ST,2015-12-31
169,*ST,2016-01-04
170,*ST,2016-01-05
171,*ST,2016-01-06
172,*ST,2016-01-07
173,*ST,2016-01-08
174,*ST,2016-01-11
175,*ST,2016-01-12
176,*ST,2016-01-13
177,*ST,2016-01-14
178,*ST,2016-01-15
179,*ST,2016-01-18
180,*ST,2016-01-19
181,*ST,2016-01-20
182,*ST,2016-01-21
183,*ST,2016-01-22
184,*ST,2016-01-25
185,*ST,2016-01-26
186,*ST,2016-01-27
187,*ST,2016-01-28
188,*ST,2016-01-29
189,*ST,2016-02-01
190,*ST,2016-02-02
191,*ST,2016-02-03
192,*ST,2016-02-04
193,*ST,2016-02-05
194,*ST,2016-02-15
195,*ST,2016-02-16
196,*ST,2016-02-17
197,*ST,2016-02-18
198,*ST,2016-02-19
