,STflg,tradeDate
0,*ST,2013-04-15
1,*ST,2013-04-16
2,*ST,2013-04-17
3,*ST,2013-04-18
4,*ST,2013-04-19
5,*ST,2013-04-22
6,*ST,2013-04-23
7,*ST,2013-04-24
8,*ST,2013-04-25
9,*ST,2013-04-26
10,*ST,2013-05-02
11,*ST,2013-05-03
12,*ST,2013-05-06
13,*ST,2013-05-07
14,*ST,2013-05-08
15,*ST,2013-05-09
16,*ST,2013-05-10
17,*ST,2013-05-13
18,*ST,2013-05-14
19,*ST,2013-05-15
20,*ST,2013-05-16
21,*ST,2013-05-17
22,*ST,2013-05-20
23,*ST,2013-05-21
24,*ST,2013-05-22
25,*ST,2013-05-23
26,*ST,2013-05-24
27,*ST,2013-05-27
28,*ST,2013-05-28
29,*ST,2013-05-29
30,*ST,2013-05-30
31,*ST,2013-05-31
32,*ST,2013-06-03
33,*ST,2013-06-04
34,*ST,2013-06-05
35,*ST,2013-06-06
36,*ST,2013-06-07
37,*ST,2013-06-13
38,*ST,2013-06-14
39,*ST,2013-06-17
40,*ST,2013-06-18
41,*ST,2013-06-19
42,*ST,2013-06-20
43,*ST,2013-06-21
44,*ST,2013-06-24
45,*ST,2013-06-25
46,*ST,2013-06-26
47,*ST,2013-06-27
48,*ST,2013-06-28
49,*ST,2013-07-01
50,*ST,2013-07-02
51,*ST,2013-07-03
52,*ST,2013-07-04
53,*ST,2013-07-05
54,*ST,2013-07-08
55,*ST,2013-07-09
56,*ST,2013-07-10
57,*ST,2013-07-11
58,*ST,2013-07-12
59,*ST,2013-07-15
60,*ST,2013-07-16
61,*ST,2013-07-17
62,*ST,2013-07-18
63,*ST,2013-07-19
64,*ST,2013-07-22
65,*ST,2013-07-23
66,*ST,2013-07-24
67,*ST,2013-07-25
68,*ST,2013-07-26
69,*ST,2013-07-29
70,*ST,2013-07-30
71,*ST,2013-07-31
72,*ST,2013-08-01
73,*ST,2013-08-02
74,*ST,2013-08-05
75,*ST,2013-08-06
76,*ST,2013-08-07
77,*ST,2013-08-08
78,*ST,2013-08-09
79,*ST,2013-08-12
80,*ST,2013-08-13
81,*ST,2013-08-14
82,*ST,2013-08-15
83,*ST,2013-08-16
84,*ST,2013-08-19
85,*ST,2013-08-20
86,*ST,2013-08-21
87,*ST,2013-08-22
88,*ST,2013-08-23
89,*ST,2013-08-26
90,*ST,2013-08-27
91,*ST,2013-08-28
92,*ST,2013-08-29
93,*ST,2013-08-30
94,*ST,2013-09-02
95,*ST,2013-09-03
96,*ST,2013-09-04
97,*ST,2013-09-05
98,*ST,2013-09-06
99,*ST,2013-09-09
100,*ST,2013-09-10
101,*ST,2013-09-11
102,*ST,2013-09-12
103,*ST,2013-09-13
104,*ST,2013-09-16
105,*ST,2013-09-17
106,*ST,2013-09-18
107,*ST,2013-09-23
108,*ST,2013-09-24
109,*ST,2013-09-25
110,*ST,2013-09-26
111,*ST,2013-09-27
112,*ST,2013-09-30
113,*ST,2013-10-08
114,*ST,2013-10-09
115,*ST,2013-10-10
116,*ST,2013-10-11
117,*ST,2013-10-14
118,*ST,2013-10-15
119,*ST,2013-10-16
120,*ST,2013-10-17
121,*ST,2013-10-18
122,*ST,2013-10-21
123,*ST,2013-10-22
124,*ST,2013-10-23
125,*ST,2013-10-24
126,*ST,2013-10-25
127,*ST,2013-10-28
128,*ST,2013-10-29
129,*ST,2013-10-30
130,*ST,2013-10-31
131,*ST,2013-11-01
132,*ST,2013-11-04
133,*ST,2013-11-05
134,*ST,2013-11-06
135,*ST,2013-11-07
136,*ST,2013-11-08
137,*ST,2013-11-11
138,*ST,2013-11-12
139,*ST,2013-11-13
140,*ST,2013-11-14
141,*ST,2013-11-15
142,*ST,2013-11-18
143,*ST,2013-11-19
144,*ST,2013-11-20
145,*ST,2013-11-21
146,*ST,2013-11-22
147,*ST,2013-11-25
148,*ST,2013-11-26
149,*ST,2013-11-27
150,*ST,2013-11-28
151,*ST,2013-11-29
152,*ST,2013-12-02
153,*ST,2013-12-03
154,*ST,2013-12-04
155,*ST,2013-12-05
156,*ST,2013-12-06
157,*ST,2013-12-09
158,*ST,2013-12-10
159,*ST,2013-12-11
160,*ST,2013-12-12
161,*ST,2013-12-13
162,*ST,2013-12-16
163,*ST,2013-12-17
164,*ST,2013-12-18
165,*ST,2013-12-19
166,*ST,2013-12-20
167,*ST,2013-12-23
168,*ST,2013-12-24
169,*ST,2013-12-25
170,*ST,2013-12-26
171,*ST,2013-12-27
172,*ST,2013-12-30
173,*ST,2013-12-31
174,*ST,2014-01-02
175,*ST,2014-01-03
176,*ST,2014-01-06
177,*ST,2014-01-07
178,*ST,2014-01-08
179,*ST,2014-01-09
180,*ST,2014-01-10
