,STflg,tradeDate
0,*ST,2011-04-19
1,*ST,2011-04-20
2,*ST,2011-04-21
3,*ST,2011-04-22
4,*ST,2011-04-25
5,*ST,2011-04-26
6,*ST,2011-04-27
7,*ST,2011-04-28
8,*ST,2011-04-29
9,*ST,2011-05-03
10,*ST,2011-05-04
11,*ST,2011-05-05
12,*ST,2011-05-06
13,*ST,2011-05-09
14,*ST,2011-05-10
15,*ST,2011-05-11
16,*ST,2011-05-12
17,*ST,2011-05-13
18,*ST,2011-05-16
19,*ST,2011-05-17
20,*ST,2011-05-18
21,*ST,2011-05-19
22,*ST,2011-05-20
23,*ST,2011-05-23
24,*ST,2011-05-24
25,*ST,2011-05-25
26,*ST,2011-05-26
27,*ST,2011-05-27
28,*ST,2011-05-30
29,*ST,2011-05-31
30,*ST,2011-06-01
31,*ST,2011-06-02
32,*ST,2011-06-03
33,*ST,2011-06-07
34,*ST,2011-06-08
35,*ST,2011-06-09
36,*ST,2011-06-10
37,*ST,2011-06-13
38,*ST,2011-06-14
39,*ST,2011-06-15
40,*ST,2011-06-16
41,*ST,2011-06-17
42,*ST,2011-06-20
43,*ST,2011-06-21
44,*ST,2011-06-22
45,*ST,2011-06-23
46,*ST,2011-06-24
47,*ST,2011-06-27
48,*ST,2011-06-28
49,*ST,2011-06-29
50,*ST,2011-06-30
51,*ST,2011-07-01
52,*ST,2011-07-04
53,*ST,2011-07-05
54,*ST,2011-07-06
55,*ST,2011-07-07
56,*ST,2011-07-08
57,*ST,2011-07-11
58,*ST,2011-07-12
59,*ST,2011-07-13
60,*ST,2011-07-14
61,*ST,2011-07-15
62,*ST,2011-07-18
63,*ST,2011-07-19
64,*ST,2011-07-20
65,*ST,2011-07-21
66,*ST,2011-07-22
67,*ST,2011-07-25
68,*ST,2011-07-26
69,*ST,2011-07-27
70,*ST,2011-07-28
71,*ST,2011-07-29
72,*ST,2011-08-01
73,*ST,2011-08-02
74,*ST,2011-08-03
75,*ST,2011-08-04
76,*ST,2011-08-05
77,*ST,2011-08-08
78,*ST,2011-08-09
79,*ST,2011-08-10
80,*ST,2011-08-11
81,*ST,2011-08-12
82,*ST,2011-08-15
83,*ST,2011-08-16
84,*ST,2011-08-17
85,*ST,2011-08-18
86,*ST,2011-08-19
87,*ST,2011-08-22
88,*ST,2011-08-23
89,*ST,2011-08-24
90,*ST,2011-08-25
91,*ST,2011-08-26
92,*ST,2011-08-29
93,*ST,2011-08-30
94,*ST,2011-08-31
95,*ST,2011-09-01
96,*ST,2011-09-02
97,*ST,2011-09-05
98,*ST,2011-09-06
99,*ST,2011-09-07
100,*ST,2011-09-08
101,*ST,2011-09-09
102,*ST,2011-09-13
103,*ST,2011-09-14
104,*ST,2011-09-15
105,*ST,2011-09-16
106,*ST,2011-09-19
107,*ST,2011-09-20
108,*ST,2011-09-21
109,*ST,2011-09-22
110,*ST,2011-09-23
111,*ST,2011-09-26
112,*ST,2011-09-27
113,*ST,2011-09-28
114,*ST,2011-09-29
115,*ST,2011-09-30
116,*ST,2011-10-10
117,*ST,2011-10-11
118,*ST,2011-10-12
119,*ST,2011-10-13
120,*ST,2011-10-14
121,*ST,2011-10-17
122,*ST,2011-10-18
123,*ST,2011-10-19
124,*ST,2011-10-20
125,*ST,2011-10-21
126,*ST,2011-10-24
127,*ST,2011-10-25
