,STflg,tradeDate
0,*ST,2015-04-29
1,*ST,2015-04-30
2,*ST,2015-05-04
3,*ST,2015-05-05
4,*ST,2015-05-06
5,*ST,2015-05-07
6,*ST,2015-05-08
7,*ST,2015-05-11
8,*ST,2015-05-12
9,*ST,2015-05-13
10,*ST,2015-05-14
11,*ST,2015-05-15
12,*ST,2015-05-18
13,*ST,2015-05-19
14,*ST,2015-05-20
15,*ST,2015-05-21
16,*ST,2015-05-22
17,*ST,2015-05-25
18,*ST,2015-05-26
19,*ST,2015-05-27
20,*ST,2015-05-28
21,*ST,2015-05-29
22,*ST,2015-06-01
23,*ST,2015-06-02
24,*ST,2015-06-03
25,*ST,2015-06-04
26,*ST,2015-06-05
27,*ST,2015-06-08
28,*ST,2015-06-09
29,*ST,2015-06-10
30,*ST,2015-06-11
31,*ST,2015-06-12
32,*ST,2015-06-15
33,*ST,2015-06-16
34,*ST,2015-06-17
35,*ST,2015-06-18
36,*ST,2015-06-19
37,*ST,2015-06-23
38,*ST,2015-06-24
39,*ST,2015-06-25
40,*ST,2015-06-26
41,*ST,2015-06-29
42,*ST,2015-06-30
43,*ST,2015-07-01
44,*ST,2015-07-02
45,*ST,2015-07-03
46,*ST,2015-07-06
47,*ST,2015-07-07
48,*ST,2015-07-08
49,*ST,2015-07-09
50,*ST,2015-07-10
51,*ST,2015-07-13
52,*ST,2015-07-14
53,*ST,2015-07-15
54,*ST,2015-07-16
55,*ST,2015-07-17
56,*ST,2015-07-20
57,*ST,2015-07-21
58,*ST,2015-07-22
59,*ST,2015-07-23
60,*ST,2015-07-24
61,*ST,2015-07-27
62,*ST,2015-07-28
63,*ST,2015-07-29
64,*ST,2015-07-30
65,*ST,2015-07-31
66,*ST,2015-08-03
67,*ST,2015-08-04
68,*ST,2015-08-05
69,*ST,2015-08-06
70,*ST,2015-08-07
71,*ST,2015-08-10
72,*ST,2015-08-11
73,*ST,2015-08-12
74,*ST,2015-08-13
75,*ST,2015-08-14
76,*ST,2015-08-17
77,*ST,2015-08-18
78,*ST,2015-08-19
79,*ST,2015-08-20
80,*ST,2015-08-21
81,*ST,2015-08-24
82,*ST,2015-08-25
83,*ST,2015-08-26
84,*ST,2015-08-27
85,*ST,2015-08-28
86,*ST,2015-08-31
87,*ST,2015-09-01
88,*ST,2015-09-02
89,*ST,2015-09-07
90,*ST,2015-09-08
91,*ST,2015-09-09
92,*ST,2015-09-10
93,*ST,2015-09-11
94,*ST,2015-09-14
95,*ST,2015-09-15
96,*ST,2015-09-16
97,*ST,2015-09-17
98,*ST,2015-09-18
99,*ST,2015-09-21
100,*ST,2015-09-22
101,*ST,2015-09-23
102,*ST,2015-09-24
103,*ST,2015-09-25
104,*ST,2015-09-28
105,*ST,2015-09-29
106,*ST,2015-09-30
107,*ST,2015-10-08
108,*ST,2015-10-09
109,*ST,2015-10-12
110,*ST,2015-10-13
111,*ST,2015-10-14
112,*ST,2015-10-15
113,*ST,2015-10-16
114,*ST,2015-10-19
115,*ST,2015-10-20
116,*ST,2015-10-21
117,*ST,2015-10-22
118,*ST,2015-10-23
119,*ST,2015-10-26
120,*ST,2015-10-27
121,*ST,2015-10-28
122,*ST,2015-10-29
123,*ST,2015-10-30
124,*ST,2015-11-02
125,*ST,2015-11-03
126,*ST,2015-11-04
127,*ST,2015-11-05
128,*ST,2015-11-06
129,*ST,2015-11-09
130,*ST,2015-11-10
131,*ST,2015-11-11
132,*ST,2015-11-12
133,*ST,2015-11-13
134,*ST,2015-11-16
135,*ST,2015-11-17
136,*ST,2015-11-18
137,*ST,2015-11-19
138,*ST,2015-11-20
139,*ST,2015-11-23
140,*ST,2015-11-24
141,*ST,2015-11-25
142,*ST,2015-11-26
143,*ST,2015-11-27
144,*ST,2015-11-30
145,*ST,2015-12-01
146,*ST,2015-12-02
147,*ST,2015-12-03
148,*ST,2015-12-04
149,*ST,2015-12-07
150,*ST,2015-12-08
151,*ST,2015-12-09
152,*ST,2015-12-10
153,*ST,2015-12-11
154,*ST,2015-12-14
155,*ST,2015-12-15
156,*ST,2015-12-16
157,*ST,2015-12-17
158,*ST,2015-12-18
159,*ST,2015-12-21
160,*ST,2015-12-22
161,*ST,2015-12-23
162,*ST,2015-12-24
163,*ST,2015-12-25
164,*ST,2015-12-28
165,*ST,2015-12-29
166,*ST,2015-12-30
167,*ST,2015-12-31
168,*ST,2016-01-04
169,*ST,2016-01-05
170,*ST,2016-01-06
171,*ST,2016-01-07
172,*ST,2016-01-08
173,*ST,2016-01-11
174,*ST,2016-01-12
175,*ST,2016-01-13
176,*ST,2016-01-14
177,*ST,2016-01-15
178,*ST,2016-01-18
179,*ST,2016-01-19
180,*ST,2016-01-20
181,*ST,2016-01-21
182,*ST,2016-01-22
183,*ST,2016-01-25
184,*ST,2016-01-26
185,*ST,2016-01-27
186,*ST,2016-01-28
187,*ST,2016-01-29
188,*ST,2016-02-01
189,*ST,2016-02-02
190,*ST,2016-02-03
191,*ST,2016-02-04
192,*ST,2016-02-05
193,*ST,2016-02-15
194,*ST,2016-02-16
195,*ST,2016-02-17
196,*ST,2016-02-18
197,*ST,2016-02-19
